sent-id,regression,SVM,MLP,RF,all_true,all_false,one_true
29285,True,False,True,True,False,False,False
1943,True,False,True,False,False,False,False
12411,True,False,False,False,False,False,True
42280,True,True,True,True,True,False,False
27269,True,False,True,True,False,False,False
29407,False,True,False,True,False,False,False
1723,True,False,True,True,False,False,False
12415,True,False,False,True,False,False,False
12534,False,False,True,True,False,False,False
29318,True,False,True,True,False,False,False
29273,True,False,True,True,False,False,False
12191,True,False,False,False,False,False,True
1092,True,False,True,False,False,False,False
12401,True,False,True,True,False,False,False
1803,False,False,False,False,False,True,False
1721,False,False,False,False,False,True,False
26853,False,True,False,True,False,False,False
42461,True,True,True,True,True,False,False
27318,True,False,False,False,False,False,True
26888,True,False,True,True,False,False,False
1911,True,False,True,True,False,False,False
27182,False,False,False,False,False,True,False
12280,True,False,True,True,False,False,False
10028,True,True,False,False,False,False,False
29649,False,False,True,False,False,False,True
12205,False,False,False,False,False,True,False
26889,True,False,True,True,False,False,False
26939,False,False,True,True,False,False,False
29367,False,False,True,False,False,False,True
1489,True,False,True,True,False,False,False
27307,True,False,True,True,False,False,False
2049,True,False,True,True,False,False,False
12564,True,False,True,True,False,False,False
9687,True,False,False,True,False,False,False
12476,True,False,True,True,False,False,False
1826,True,False,True,True,False,False,False
12464,False,False,True,False,False,False,True
12104,False,False,True,False,False,False,True
29531,False,False,False,False,False,True,False
10073,True,False,True,True,False,False,False
1149,True,False,True,True,False,False,False
27113,False,True,False,True,False,False,False
41993,True,True,True,True,True,False,False
27285,True,False,True,True,False,False,False
42250,False,False,False,False,False,True,False
42500,True,True,True,True,True,False,False
9831,False,False,False,True,False,False,True
42041,True,True,True,True,True,False,False
1697,False,False,True,True,False,False,False
10157,False,False,True,True,False,False,False
9929,True,False,True,True,False,False,False
42469,False,False,False,False,False,True,False
9759,False,False,False,True,False,False,True
10110,False,False,False,False,False,True,False
10020,True,False,False,True,False,False,False
9693,True,False,True,True,False,False,False
1892,False,False,True,False,False,False,True
27123,False,False,False,False,False,True,False
9924,True,False,True,True,False,False,False
1827,True,False,True,True,False,False,False
12079,True,False,True,True,False,False,False
1835,True,False,True,True,False,False,False
12196,True,False,True,True,False,False,False
26895,False,False,True,False,False,False,True
26991,False,False,False,False,False,True,False
42318,True,True,True,True,True,False,False
26892,False,True,False,False,False,False,True
27095,False,True,False,True,False,False,False
1858,True,False,False,True,False,False,False
2068,False,False,False,False,False,True,False
26856,False,True,False,False,False,False,True
27282,False,True,False,True,False,False,False
1204,True,False,True,True,False,False,False
1447,False,False,True,True,False,False,False
9685,True,False,False,True,False,False,False
29427,True,False,True,True,False,False,False
1804,False,False,False,False,False,True,False
9666,False,False,False,False,False,True,False
26976,False,True,False,True,False,False,False
9937,True,False,True,True,False,False,False
42424,True,True,True,True,True,False,False
29619,False,True,False,True,False,False,False
1850,True,False,True,True,False,False,False
27305,False,True,False,True,False,False,False
29637,False,False,False,False,False,True,False
1157,True,False,True,True,False,False,False
29535,True,False,True,True,False,False,False
42427,True,True,True,True,True,False,False
27226,True,True,False,True,False,False,False
12187,True,False,True,True,False,False,False
10103,False,False,False,False,False,True,False
1971,True,False,True,True,False,False,False
12274,True,False,True,True,False,False,False
42210,False,False,False,False,False,True,False
1242,False,False,True,True,False,False,False
1163,False,False,False,False,False,True,False
27289,True,False,True,True,False,False,False
12447,True,False,True,True,False,False,False
27076,True,False,True,True,False,False,False
29477,False,True,False,True,False,False,False
29449,True,False,True,True,False,False,False
42363,True,True,True,True,True,False,False
9902,False,False,False,False,False,True,False
1973,True,False,False,False,False,False,True
29227,True,False,True,True,False,False,False
29261,False,True,False,False,False,False,True
12288,True,False,True,True,False,False,False
2083,False,False,False,False,False,True,False
26877,False,True,False,False,False,False,True
9934,True,False,True,True,False,False,False
42300,False,False,False,False,False,True,False
42251,True,True,True,True,True,False,False
1992,True,False,False,True,False,False,False
1886,False,False,False,False,False,True,False
1413,True,False,True,True,False,False,False
29354,True,False,True,True,False,False,False
12467,True,False,True,True,False,False,False
27003,True,False,True,True,False,False,False
29563,False,False,False,False,False,True,False
42100,True,True,True,True,True,False,False
12172,True,False,True,True,False,False,False
42445,True,True,True,True,True,False,False
12078,False,False,True,False,False,False,True
42184,True,True,True,True,True,False,False
1478,True,False,True,True,False,False,False
1324,True,False,False,True,False,False,False
27201,True,False,True,True,False,False,False
29588,False,False,True,False,False,False,True
12312,True,False,True,False,False,False,False
26965,True,False,True,True,False,False,False
27120,True,False,False,False,False,False,True
1292,True,False,True,True,False,False,False
12362,False,False,False,False,False,True,False
10142,True,False,True,True,False,False,False
12434,False,False,False,False,False,True,False
29379,False,False,False,False,False,True,False
42234,True,True,True,True,True,False,False
42245,False,False,False,False,False,True,False
12522,True,False,False,True,False,False,False
2090,False,False,False,False,False,True,False
42392,True,True,True,True,True,False,False
5040,False,False,False,True,False,False,True
9763,True,False,False,True,False,False,False
12218,False,False,True,True,False,False,False
1335,True,False,False,True,False,False,False
29618,True,True,False,True,False,False,False
1706,False,False,False,False,False,True,False
12137,False,False,False,False,False,True,False
29405,True,False,True,True,False,False,False
29692,False,True,False,True,False,False,False
1035,False,False,True,False,False,False,True
27254,True,False,True,True,False,False,False
27082,True,False,True,True,False,False,False
1048,True,False,True,True,False,False,False
1125,True,False,True,True,False,False,False
1660,False,False,False,False,False,True,False
1475,False,False,False,False,False,True,False
9895,False,False,False,True,False,False,True
42287,False,False,False,True,False,False,True
27007,True,False,True,False,False,False,False
29636,True,False,True,True,False,False,False
1301,False,False,True,True,False,False,False
12306,False,False,False,False,False,True,False
12265,True,False,True,True,False,False,False
26968,True,False,True,True,False,False,False
27006,False,True,False,False,False,False,True
1049,True,False,False,True,False,False,False
29387,True,False,True,True,False,False,False
27342,True,False,True,True,False,False,False
27286,True,False,True,True,False,False,False
1347,False,False,True,True,False,False,False
42423,True,True,True,True,True,False,False
29258,True,False,True,True,False,False,False
1698,False,False,False,True,False,False,True
12071,True,False,True,True,False,False,False
12499,True,False,False,True,False,False,False
12519,True,False,True,True,False,False,False
1813,True,False,True,True,False,False,False
12144,True,False,True,True,False,False,False
29436,True,False,True,True,False,False,False
12329,True,False,False,True,False,False,False
2094,False,False,False,True,False,False,True
9678,False,True,False,False,False,False,True
12385,True,False,True,True,False,False,False
27225,False,True,False,False,False,False,True
27267,True,False,False,False,False,False,True
29220,False,True,False,False,False,False,True
9970,True,False,False,False,False,False,True
9778,False,False,False,False,False,True,False
10092,True,False,True,True,False,False,False
12238,True,False,False,True,False,False,False
27204,False,False,False,False,False,True,False
29586,False,False,True,False,False,False,True
42296,True,True,True,True,True,False,False
29687,True,False,True,True,False,False,False
26942,True,False,True,True,False,False,False
27240,False,True,False,False,False,False,True
27183,True,False,True,True,False,False,False
29353,True,False,False,True,False,False,False
2037,True,False,True,True,False,False,False
42236,True,False,False,True,False,False,False
9665,True,False,True,True,False,False,False
29444,True,False,True,True,False,False,False
29651,True,False,True,True,False,False,False
27337,True,False,False,True,False,False,False
1807,True,False,True,True,False,False,False
29597,True,False,True,True,False,False,False
12380,True,False,True,True,False,False,False
1377,False,False,True,False,False,False,True
12154,True,False,True,True,False,False,False
29695,True,False,True,True,False,False,False
10137,False,False,False,False,False,True,False
26909,False,True,False,True,False,False,False
27101,True,False,True,True,False,False,False
26932,False,False,False,False,False,True,False
2123,False,False,False,False,False,True,False
1759,False,False,True,False,False,False,True
9947,False,False,True,False,False,False,True
40,False,False,False,True,False,False,True
27108,False,True,False,True,False,False,False
1003,True,False,True,True,False,False,False
1926,True,False,True,True,False,False,False
999,True,False,True,True,False,False,False
27179,True,False,False,False,False,False,True
42108,True,True,True,True,True,False,False
27181,True,False,True,True,False,False,False
29224,False,True,False,False,False,False,True
29539,True,False,True,True,False,False,False
12524,True,False,True,True,False,False,False
2113,True,False,True,True,False,False,False
42416,True,True,True,True,True,False,False
29404,True,False,True,True,False,False,False
12073,False,False,False,True,False,False,True
10093,False,False,False,True,False,False,True
2022,False,False,True,False,False,False,True
27291,False,True,False,True,False,False,False
12181,True,False,True,True,False,False,False
12486,False,False,False,False,False,True,False
12452,True,False,True,True,False,False,False
29244,True,True,False,False,False,False,False
27265,False,False,True,False,False,False,True
12242,True,False,False,False,False,False,True
1143,True,False,False,True,False,False,False
12256,False,False,False,True,False,False,True
29511,True,False,True,True,False,False,False
10149,False,False,False,True,False,False,True
9794,True,False,True,True,False,False,False
1341,False,False,False,False,False,True,False
12314,True,False,True,True,False,False,False
1361,False,False,False,False,False,True,False
42349,True,True,True,True,True,False,False
12388,True,False,True,True,False,False,False
12307,True,False,True,True,False,False,False
1717,True,False,True,True,False,False,False
42478,True,True,True,True,True,False,False
42133,True,True,True,True,True,False,False
42488,True,True,True,True,True,False,False
1869,False,False,False,True,False,False,True
29480,True,True,False,True,False,False,False
1232,True,False,True,True,False,False,False
2136,True,False,False,False,False,False,True
42205,True,True,True,True,True,False,False
12210,True,False,False,True,False,False,False
29400,True,False,True,True,False,False,False
42219,False,True,True,True,False,False,False
12253,False,False,True,True,False,False,False
29523,True,False,True,True,False,False,False
9746,True,False,False,True,False,False,False
2135,True,False,False,True,False,False,False
42064,True,True,True,True,True,False,False
9829,True,False,False,False,False,False,True
10099,False,False,False,False,False,True,False
1737,False,False,True,True,False,False,False
42158,True,True,True,True,True,False,False
42140,True,True,True,False,False,False,False
12553,True,False,True,True,False,False,False
1991,True,False,False,True,False,False,False
10113,False,False,True,False,False,False,True
1147,True,False,True,True,False,False,False
1252,True,False,False,True,False,False,False
9680,False,False,False,True,False,False,True
10076,False,False,False,False,False,True,False
1230,False,False,True,False,False,False,True
27008,True,False,False,False,False,False,True
42110,True,False,False,True,False,False,False
42448,True,True,True,True,True,False,False
10055,True,False,True,True,False,False,False
26975,False,True,False,True,False,False,False
1837,True,False,True,True,False,False,False
1178,True,False,True,True,False,False,False
9762,True,False,True,True,False,False,False
29609,True,False,True,True,False,False,False
27270,True,False,True,True,False,False,False
9922,True,False,True,True,False,False,False
12070,True,False,True,True,False,False,False
27230,False,True,False,True,False,False,False
27344,True,False,True,False,False,False,False
2061,False,False,False,False,False,True,False
42143,True,True,True,True,True,False,False
12195,True,False,True,True,False,False,False
27094,True,False,True,True,False,False,False
27096,True,False,True,True,False,False,False
1900,False,False,False,False,False,True,False
1942,False,False,False,False,False,True,False
42364,False,False,False,False,False,True,False
12118,False,False,True,False,False,False,True
12201,True,False,True,True,False,False,False
42410,False,False,False,False,False,True,False
29334,True,False,True,True,False,False,False
1994,True,False,True,True,False,False,False
27122,True,False,True,True,False,False,False
26997,False,True,False,True,False,False,False
1703,False,False,False,True,False,False,True
1828,True,False,True,True,False,False,False
9975,False,False,False,True,False,False,True
2129,True,False,True,True,False,False,False
10043,True,False,True,True,False,False,False
1421,True,False,True,True,False,False,False
12514,True,False,True,True,False,False,False
42009,False,False,False,False,False,True,False
1896,False,False,False,False,False,True,False
12245,False,False,False,False,False,True,False
12431,True,False,True,True,False,False,False
42477,False,False,False,False,False,True,False
12384,True,False,True,True,False,False,False
1782,True,False,True,True,False,False,False
1685,False,False,False,True,False,False,True
1387,True,False,True,True,False,False,False
42211,True,True,True,True,True,False,False
27077,True,False,True,True,False,False,False
1425,True,False,True,True,False,False,False
12345,True,False,True,True,False,False,False
12301,False,False,True,False,False,False,True
1166,True,False,True,True,False,False,False
1836,True,False,False,True,False,False,False
42436,True,False,False,True,False,False,False
1245,True,False,True,True,False,False,False
42004,True,True,True,True,True,False,False
27043,True,False,True,True,False,False,False
1787,True,False,False,True,False,False,False
9909,True,False,False,False,False,False,True
27148,True,False,True,True,False,False,False
1015,True,False,False,False,False,False,True
27161,True,False,True,True,False,False,False
29630,True,False,True,True,False,False,False
1893,True,False,True,True,False,False,False
9667,False,False,False,False,False,True,False
1289,True,False,True,True,False,False,False
27261,True,False,True,True,False,False,False
42312,True,True,True,True,True,False,False
29508,True,False,True,True,False,False,False
1866,True,False,True,True,False,False,False
27339,False,False,True,False,False,False,True
12429,True,False,False,True,False,False,False
9869,True,False,False,True,False,False,False
1082,False,False,False,True,False,False,True
12528,False,False,False,True,False,False,True
29541,True,False,True,True,False,False,False
12565,True,False,True,True,False,False,False
12559,True,False,True,True,False,False,False
42355,True,True,True,True,True,False,False
1058,True,False,True,True,False,False,False
1165,True,False,True,True,False,False,False
1036,False,False,True,False,False,False,True
1420,False,False,True,False,False,False,True
1273,True,False,True,True,False,False,False
27151,True,False,True,True,False,False,False
10031,False,False,False,True,False,False,True
42460,False,False,False,False,False,True,False
1109,False,False,False,True,False,False,True
42403,True,True,True,True,True,False,False
9974,False,False,False,True,False,False,True
29284,False,True,False,False,False,False,True
1338,True,False,False,True,False,False,False
27200,True,False,True,True,False,False,False
1172,True,False,False,True,False,False,False
1884,False,False,False,False,False,True,False
42324,False,False,False,True,False,False,True
27271,False,False,True,False,False,False,True
12200,False,False,False,False,False,True,False
27013,False,False,True,False,False,False,True
12155,True,False,False,True,False,False,False
12432,True,False,True,True,False,False,False
10029,True,False,True,True,False,False,False
1045,True,False,True,True,False,False,False
42139,True,True,True,True,True,False,False
1941,True,False,False,True,False,False,False
29717,True,False,True,True,False,False,False
42091,False,False,False,False,False,True,False
9984,False,False,False,True,False,False,True
9716,True,False,True,True,False,False,False
27050,True,False,True,True,False,False,False
2087,True,False,True,True,False,False,False
29678,True,False,True,True,False,False,False
10062,True,False,True,True,False,False,False
42215,True,True,True,True,True,False,False
42190,False,False,False,True,False,False,True
9688,False,False,False,False,False,True,False
1279,False,False,False,True,False,False,True
27274,True,False,True,True,False,False,False
42147,True,False,False,True,False,False,False
26956,True,False,True,True,False,False,False
12085,False,False,True,False,False,False,True
9886,True,False,True,True,False,False,False
1688,False,False,True,False,False,False,True
26874,True,False,True,True,False,False,False
27145,True,False,True,True,False,False,False
2008,True,False,True,True,False,False,False
9718,True,False,True,True,False,False,False
9690,True,False,True,True,False,False,False
12106,True,False,True,True,False,False,False
1773,False,False,False,True,False,False,True
9931,True,False,True,True,False,False,False
27028,True,False,True,False,False,False,False
9748,True,False,True,True,False,False,False
42455,True,True,True,True,True,False,False
9843,True,False,True,True,False,False,False
9860,True,False,False,False,False,False,True
1877,True,False,False,True,False,False,False
9861,False,False,False,False,False,True,False
9987,False,False,False,False,False,True,False
42449,True,True,True,True,True,False,False
42157,True,True,True,True,True,False,False
42159,False,False,False,True,False,False,True
12221,True,False,False,True,False,False,False
26990,True,False,True,True,False,False,False
10153,False,False,True,False,False,False,True
2080,True,False,False,False,False,False,True
12083,True,False,False,True,False,False,False
10164,True,False,True,True,False,False,False
29416,False,True,False,True,False,False,False
1298,True,False,False,True,False,False,False
9940,True,False,True,True,False,False,False
42176,False,False,False,True,False,False,True
1227,False,False,True,False,False,False,True
27256,False,True,False,False,False,False,True
1244,True,False,True,True,False,False,False
1043,False,False,True,True,False,False,False
12343,True,False,True,True,False,False,False
1652,True,False,False,True,False,False,False
29587,False,True,False,True,False,False,False
27143,False,True,False,True,False,False,False
29499,True,False,True,True,False,False,False
42281,True,True,True,True,True,False,False
1775,True,False,False,False,False,False,True
12479,True,False,True,True,False,False,False
29289,False,True,False,False,False,False,True
42483,False,False,False,False,False,True,False
1433,False,False,True,True,False,False,False
29529,False,True,False,False,False,False,True
2016,True,False,True,True,False,False,False
1842,False,False,True,True,False,False,False
27319,False,True,False,True,False,False,False
26999,False,True,False,True,False,False,False
12153,True,False,True,True,False,False,False
12184,False,False,False,False,False,True,False
2133,True,False,True,True,False,False,False
10086,False,False,False,True,False,False,True
12331,True,False,True,True,False,False,False
42188,False,False,False,False,False,True,False
1887,False,False,False,True,False,False,True
12146,False,False,True,True,False,False,False
41998,False,False,False,False,False,True,False
1077,False,False,False,False,False,True,False
10097,False,False,False,True,False,False,True
12112,False,False,True,True,False,False,False
1328,True,False,True,True,False,False,False
9724,True,False,True,True,False,False,False
9837,True,False,True,True,False,False,False
42129,True,True,True,True,True,False,False
42141,True,True,True,True,True,False,False
1726,True,False,True,True,False,False,False
29438,True,False,True,True,False,False,False
42156,True,True,True,False,False,False,False
9816,True,False,True,True,False,False,False
26950,False,True,False,False,False,False,True
2060,False,False,True,True,False,False,False
12355,True,False,True,True,False,False,False
12368,False,False,False,True,False,False,True
9707,False,False,False,False,False,True,False
29341,False,False,True,False,False,False,True
26920,True,True,False,True,False,False,False
1238,False,False,True,True,False,False,False
42352,True,True,True,True,True,False,False
1342,False,False,False,True,False,False,True
29683,True,False,True,True,False,False,False
2044,True,False,False,True,False,False,False
2050,False,False,False,False,False,True,False
1998,True,False,False,True,False,False,False
1129,False,False,False,True,False,False,True
29512,True,False,True,True,False,False,False
42114,True,True,True,True,True,False,False
993,True,False,True,True,False,False,False
42267,True,True,True,True,True,False,False
1106,True,False,False,False,False,False,True
12477,True,False,False,True,False,False,False
29575,True,False,False,False,False,False,True
42247,True,True,True,True,True,False,False
26890,True,False,True,True,False,False,False
27275,True,True,False,False,False,False,False
29532,False,True,False,True,False,False,False
42112,False,False,False,True,False,False,True
12264,True,False,True,True,False,False,False
12404,True,False,True,True,False,False,False
10016,False,False,True,True,False,False,False
27299,False,True,False,True,False,False,False
10127,True,False,True,True,False,False,False
29612,True,False,True,True,False,False,False
10151,True,False,False,True,False,False,False
2088,True,False,False,True,False,False,False
29627,True,False,True,True,False,False,False
12400,True,False,True,True,False,False,False
27083,True,False,True,True,False,False,False
1692,True,False,True,True,False,False,False
1070,True,False,False,True,False,False,False
2006,True,False,False,False,False,False,True
29418,False,True,False,True,False,False,False
1467,True,False,True,True,False,False,False
12281,True,False,True,True,False,False,False
12277,True,False,True,True,False,False,False
27116,False,False,False,False,False,True,False
27268,False,True,False,True,False,False,False
1989,False,False,True,True,False,False,False
29543,False,False,True,False,False,False,True
42028,False,False,False,True,False,False,True
27172,True,False,True,True,False,False,False
12561,False,True,False,False,False,False,True
42075,True,True,True,True,True,False,False
12114,True,False,True,True,False,False,False
1687,True,False,False,False,False,False,True
12526,True,False,True,True,False,False,False
29312,True,False,True,True,False,False,False
1060,True,False,True,True,False,False,False
1830,False,False,False,True,False,False,True
29646,True,False,True,True,False,False,False
26906,True,False,True,True,False,False,False
2034,True,False,False,True,False,False,False
1155,True,False,True,True,False,False,False
10084,False,False,False,True,False,False,True
42396,True,True,True,True,True,False,False
9828,True,False,False,True,False,False,False
29679,True,False,True,True,False,False,False
12489,False,True,False,False,False,False,True
9888,False,False,False,False,False,True,False
9999,True,False,True,True,False,False,False
42297,True,True,True,True,True,False,False
29272,True,False,True,True,False,False,False
42366,True,True,True,True,True,False,False
42216,False,True,True,True,False,False,False
29559,True,False,True,True,False,False,False
1899,False,False,True,True,False,False,False
42187,True,True,True,True,True,False,False
1337,True,False,True,True,False,False,False
12211,False,False,True,False,False,False,True
41995,True,True,True,True,True,False,False
12356,True,False,True,True,False,False,False
29515,True,True,False,True,False,False,False
12500,True,False,True,True,False,False,False
29569,True,False,True,True,False,False,False
9827,True,False,True,True,False,False,False
42380,False,False,False,False,False,True,False
29316,True,False,True,True,False,False,False
12360,True,False,True,True,False,False,False
989,True,False,True,True,False,False,False
27070,True,False,True,True,False,False,False
42195,True,True,True,True,True,False,False
2120,True,False,True,True,False,False,False
2074,True,False,True,True,False,False,False
1397,False,False,True,True,False,False,False
10160,False,False,True,True,False,False,False
41999,True,True,True,True,True,False,False
12413,True,False,True,True,False,False,False
1332,True,False,True,True,False,False,False
9811,True,False,True,True,False,False,False
27019,True,False,True,True,False,False,False
1355,True,False,False,True,False,False,False
12483,True,False,True,True,False,False,False
10041,True,False,True,True,False,False,False
1168,True,False,True,False,False,False,False
42056,True,True,True,True,True,False,False
1983,True,False,True,True,False,False,False
9830,True,False,True,True,False,False,False
27248,True,False,True,True,False,False,False
1740,True,False,False,True,False,False,False
12363,False,False,False,False,False,True,False
12167,True,False,True,True,False,False,False
12088,False,False,False,True,False,False,True
12262,True,False,True,True,False,False,False
1350,False,False,True,True,False,False,False
12396,True,False,True,True,False,False,False
12471,False,False,False,True,False,False,True
1883,True,False,True,True,False,False,False
1290,True,False,True,True,False,False,False
12100,True,False,True,True,False,False,False
10035,True,False,False,False,False,False,True
26955,False,True,False,False,False,False,True
42168,False,False,False,True,False,False,True
26918,True,False,True,True,False,False,False
12507,True,False,True,True,False,False,False
9978,True,False,True,True,False,False,False
1235,True,False,False,False,False,False,True
1868,False,False,True,True,False,False,False
1838,True,False,False,True,False,False,False
12532,True,False,True,True,False,False,False
2086,False,False,True,False,False,False,True
1032,False,False,False,False,False,True,False
1360,False,False,False,False,False,True,False
27026,False,True,False,True,False,False,False
9870,False,False,False,True,False,False,True
12346,True,False,True,True,False,False,False
10067,False,False,False,False,False,True,False
29505,True,False,True,True,False,False,False
1094,True,False,True,True,False,False,False
1013,False,False,False,False,False,True,False
9901,False,False,True,True,False,False,False
42191,True,True,True,True,True,False,False
27010,True,False,True,True,False,False,False
1246,True,False,False,False,False,False,True
42406,True,True,True,True,True,False,False
1457,True,False,True,True,False,False,False
26949,True,False,True,False,False,False,False
12485,False,False,True,True,False,False,False
997,True,False,False,True,False,False,False
29658,True,False,True,True,False,False,False
27099,True,False,True,True,False,False,False
1158,True,False,True,True,False,False,False
12272,True,False,True,True,False,False,False
27150,True,False,True,True,False,False,False
26913,True,True,False,False,False,False,False
29219,True,False,True,True,False,False,False
9965,False,False,False,False,False,True,False
26861,True,False,True,False,False,False,False
26908,True,False,True,True,False,False,False
42482,True,False,False,True,False,False,False
27138,True,False,True,True,False,False,False
27037,True,False,True,True,False,False,False
2067,False,False,False,True,False,False,True
1937,True,False,True,True,False,False,False
9930,True,False,True,True,False,False,False
27293,True,False,True,True,False,False,False
29654,True,False,True,True,False,False,False
29668,True,True,False,True,False,False,False
42441,True,True,True,True,True,False,False
42238,True,False,False,True,False,False,False
12466,False,True,False,False,False,False,True
10161,True,False,True,True,False,False,False
27030,True,False,True,True,False,False,False
29640,True,False,True,True,False,False,False
12547,True,False,True,True,False,False,False
9939,False,False,True,True,False,False,False
12341,True,False,True,True,False,False,False
41996,True,True,True,True,True,False,False
42305,False,False,False,False,False,True,False
26982,False,False,True,True,False,False,False
2156,True,False,True,True,False,False,False
27197,True,False,True,False,False,False,False
1715,True,False,True,True,False,False,False
12286,True,False,True,True,False,False,False
2100,False,False,False,False,False,True,False
42218,True,True,True,True,True,False,False
29326,True,False,True,True,False,False,False
29233,False,False,False,False,False,True,False
1988,False,False,False,False,False,True,False
42069,True,True,True,True,True,False,False
42008,False,False,False,False,False,True,False
29537,False,True,False,False,False,False,True
42122,True,True,True,True,True,False,False
1186,True,False,True,True,False,False,False
1150,True,False,True,True,False,False,False
29399,False,False,True,False,False,False,True
42197,False,False,False,False,False,True,False
1120,True,False,True,True,False,False,False
42404,True,True,True,True,True,False,False
27207,True,False,True,False,False,False,False
12491,False,False,False,False,False,True,False
27124,True,True,False,True,False,False,False
29664,False,False,True,False,False,False,True
27354,True,False,True,False,False,False,False
27061,True,False,True,True,False,False,False
29616,False,False,False,False,False,True,False
9732,True,False,False,True,False,False,False
29578,True,False,True,True,False,False,False
12456,True,False,False,True,False,False,False
1329,True,False,True,True,False,False,False
42367,False,True,True,False,False,False,False
42081,True,True,True,True,True,False,False
10030,True,False,False,False,False,False,True
12170,True,False,True,False,False,False,False
10088,True,False,True,True,False,False,False
9938,False,True,False,False,False,False,True
29402,True,False,True,True,False,False,False
1034,True,False,True,False,False,False,False
9990,True,False,True,True,False,False,False
29374,False,True,False,False,False,False,True
29608,False,True,False,True,False,False,False
29671,True,False,True,False,False,False,False
42032,True,True,True,True,True,False,False
27353,True,True,False,False,False,False,False
29570,True,False,True,True,False,False,False
26891,True,False,False,False,False,False,True
12308,True,False,True,True,False,False,False
29406,False,False,True,False,False,False,True
42102,True,True,True,True,True,False,False
1864,False,False,False,True,False,False,True
10121,True,False,True,False,False,False,False
12377,True,False,True,True,False,False,False
9900,False,False,True,True,False,False,False
9899,False,False,True,True,False,False,False
29702,True,False,True,False,False,False,False
27301,True,False,True,True,False,False,False
12334,False,False,False,True,False,False,True
1222,True,False,True,False,False,False,False
12436,True,False,False,True,False,False,False
27044,True,True,False,True,False,False,False
42248,True,True,True,True,True,False,False
9826,False,False,False,True,False,False,True
9697,True,False,True,True,False,False,False
1105,True,False,True,True,False,False,False
26902,True,False,True,True,False,False,False
1985,False,False,False,False,False,True,False
29226,True,False,True,True,False,False,False
29328,True,False,True,True,False,False,False
26897,True,False,True,True,False,False,False
42491,False,False,False,False,False,True,False
1269,False,False,False,True,False,False,True
9728,False,False,False,False,False,True,False
1812,True,False,False,True,False,False,False
42045,True,True,True,True,True,False,False
29321,True,False,False,False,False,False,True
1656,True,False,True,True,False,False,False
1126,False,False,False,False,False,True,False
10048,False,False,False,False,False,True,False
29483,True,False,True,True,False,False,False
42199,True,True,True,True,True,False,False
9721,True,False,False,True,False,False,False
1705,True,False,False,False,False,False,True
