sent-id,num_statements
1279,2
2091,1
42503,1
27212,2
1276,1
1687,3
29649,1
26934,2
27240,2
1742,1
9932,1
12128,2
42091,2
12111,3
27307,1
27308,1
27127,2
1750,1
12494,3
26871,1
1400,1
29659,3
27243,1
42079,1
1362,2
1471,1
12385,1
1494,1
12112,1
1966,4
2085,1
42340,1
1466,1
27337,3
27261,1
1445,1
29513,1
12555,1
12487,1
12290,2
1656,1
10051,1
12436,2
42369,1
1246,2
1847,1
1786,4
42281,1
27024,1
1316,1
1003,1
2010,2
1962,2
29682,1
26951,2
2135,2
27278,1
29579,2
29420,1
1707,1
42067,1
1131,2
9845,1
2069,1
27067,1
2137,1
1739,2
1890,1
27227,2
40,2
12571,1
27258,1
1879,1
42217,2
29563,3
1358,1
27229,2
1954,2
29410,1
29314,1
42016,3
9886,1
29679,1
29372,1
12336,2
42303,2
1955,2
42347,1
9721,2
12383,1
27192,2
1718,1
2133,1
12256,2
42461,1
1476,2
12105,1
27145,1
9725,1
1692,1
10035,2
12275,1
29578,1
42412,1
1007,1
9893,1
12315,2
1690,2
29486,1
29378,1
1900,2
12211,1
9917,2
1755,1
12527,1
42073,1
29411,2
5035,2
12260,2
9759,2
42185,1
9707,2
42356,2
1338,2
1737,1
27144,2
1705,2
29589,1
12101,1
27161,1
29671,1
42365,1
1884,2
9811,1
29518,1
29504,1
42028,2
9826,2
42387,2
29369,2
12533,1
1277,2
42124,1
9672,1
1023,2
12350,2
42033,3
10139,1
26888,1
9980,1
2083,2
26933,3
29418,2
29627,1
42183,3
9856,3
42272,1
29231,1
26865,1
42193,2
29715,1
9780,3
1392,1
26875,1
27194,3
27015,1
26876,2
2101,1
1207,1
2116,2
9965,3
27310,2
12274,1
9746,3
27211,2
12485,1
1018,1
2015,1
1730,1
41999,1
9921,1
27309,2
26904,1
42301,1
27340,1
42501,1
29446,2
1348,1
9757,1
12303,1
29539,1
10087,1
29690,2
9738,1
1974,3
1828,1
29361,1
27143,2
42362,1
1969,2
1860,1
29528,1
42252,1
1741,1
29675,2
9704,4
29719,1
27216,1
9744,1
12514,1
41998,3
9836,2
27222,2
12364,1
10041,1
1769,1
42112,2
1726,1
27209,1
1234,2
42428,1
2046,1
12453,1
9820,1
42393,1
9765,1
42187,1
2105,2
12386,1
12560,4
27129,1
29713,1
9788,2
29400,1
27290,1
26873,1
42475,2
42077,1
1909,1
1281,2
27215,2
12129,2
12254,1
1970,2
1749,2
1171,2
2136,2
27353,2
26917,1
12361,1
29540,1
29605,2
29422,1
10142,1
29323,1
9697,1
2004,2
42034,1
2066,2
1312,1
1167,2
10023,2
2141,1
29677,2
2025,2
29315,2
2055,2
1440,2
12414,2
42211,1
42014,1
42445,1
1408,1
26858,1
29304,1
9667,3
42022,1
1685,2
10141,2
29274,1
9827,1
9728,2
9696,1
1699,2
12426,2
42159,2
2114,2
1933,3
42053,2
29570,1
29535,1
1682,1
12345,1
1447,1
12245,3
1736,1
27295,1
1840,1
27253,1
10082,1
42071,1
27187,2
42032,1
27247,1
42270,2
42222,2
12409,2
42388,1
44334,1
12420,1
29423,1
1056,1
29623,2
12346,1
12136,1
29508,1
1289,1
10153,1
42494,1
42139,1
1043,1
9924,1
1883,1
42030,1
12517,1
12310,1
26950,2
26961,2
29628,1
12137,3
12103,1
29496,1
12561,4
29636,1
42384,1
42349,1
42431,2
29270,1
1791,2
27131,1
42254,1
12422,2
27065,2
10156,2
27325,2
1907,1
12403,1
1706,2
12124,1
9663,2
29293,1
29235,2
2122,1
10024,4
1855,2
12088,2
9441,1
9973,1
1865,2
10044,3
12526,1
29670,1
9695,1
27027,1
29428,2
1677,1
42216,1
29333,3
27191,2
12082,2
12206,2
2067,2
2064,2
12246,1
42376,2
12397,1
27152,1
1881,1
12084,1
2127,2
42090,1
27051,1
29607,1
1491,1
1301,1
41994,1
42180,1
27306,1
1375,2
42178,1
29495,2
1203,1
29349,1
27042,1
29441,2
29467,1
1801,2
2121,3
12537,1
1773,2
29532,2
42471,1
42273,2
1134,1
29328,1
1758,1
42177,1
2039,2
1057,3
29260,1
29336,2
29406,1
1356,1
1999,1
9944,1
1320,1
12190,1
1096,3
1830,2
29447,2
29624,1
42433,1
42002,2
2005,3
29585,1
9891,2
9970,2
1315,1
2123,2
26949,1
42427,1
27336,1
9749,1
12429,2
27087,2
12468,1
2120,1
1825,1
26859,3
2075,1
27002,2
12333,1
42324,2
1269,2
42322,1
1790,4
29610,2
29512,1
2109,1
42008,2
42498,2
42098,1
1857,1
29643,1
9858,2
29634,1
12170,1
12202,2
1090,1
9797,1
9674,4
10004,2
2139,3
1123,1
29646,1
27047,1
9783,1
12492,3
1965,1
9678,4
27214,1
1943,1
42108,1
42241,1
1842,1
1863,1
1753,1
42131,1
12400,1
27352,2
29405,1
29672,2
29516,3
1166,1
1937,1
1121,1
5049,2
12356,1
10032,2
10053,2
42194,1
27043,1
1910,2
9770,2
42342,1
29523,1
29374,2
1118,1
42346,1
42219,1
42195,1
27098,2
2022,1
42080,1
29251,1
26978,3
1147,1
1230,1
1470,2
27132,1
1347,1
42443,1
29443,1
1100,2
41995,1
42025,1
10115,1
29543,1
9733,1
1777,2
9946,1
27264,1
1278,1
12470,1
10163,1
9947,1
10161,1
9687,2
12547,1
27172,1
10147,1
2111,1
42359,1
42271,1
42275,1
1927,1
12090,1
26942,1
1020,2
9895,2
1700,2
42078,2
1861,3
1066,2
12454,3
42043,1
12236,3
1169,1
1650,1
27023,1
9985,2
42250,3
29245,1
27276,2
42085,1
48592,1
29407,2
27305,2
1133,1
12394,1
1219,2
12116,2
2062,1
9855,2
42437,1
1427,2
29520,1
2050,2
29456,2
12416,2
42121,1
1853,1
27184,1
42292,1
2145,1
27083,1
42447,1
10149,2
27341,2
1967,1
9815,2
42152,2
2090,2
11530,1
26968,1
12438,1
1287,2
10112,1
27297,2
29550,1
42191,1
29527,1
2027,2
12541,2
29437,1
1070,2
29488,1
42329,1
1985,3
27217,1
29319,1
1784,4
1438,2
1186,1
1964,2
1808,1
1135,1
1798,1
29409,1
1936,1
29464,1
29402,1
42460,2
12198,3
1025,4
29674,1
1059,1
1354,2
29266,1
27038,2
1109,2
27089,2
26988,1
42297,1
1089,3
9795,1
12448,1
29696,2
1652,2
1893,1
4790,1
12195,1
2080,3
29387,1
9966,2
1050,1
2095,3
1932,3
1093,1
9857,1
9897,3
1391,2
27084,1
42495,1
12469,1
1129,2
12155,2
1127,2
42084,1
27205,2
1063,1
9742,3
9933,1
2088,2
42181,3
29221,4
12207,2
29647,1
9875,3
29370,2
42088,1
12156,2
2151,1
1085,1
1902,1
27005,2
27324,1
2098,1
1351,1
1697,1
12553,1
12281,1
12359,1
1387,1
42464,1
12493,2
42410,2
42132,1
27251,1
27236,2
9789,3
10060,1
1486,1
1807,1
12490,3
26881,1
42262,1
1689,2
9894,2
29633,2
1294,3
12265,1
29640,1
12484,2
12263,1
1368,2
12443,2
42167,1
42360,1
27081,1
27204,3
12087,1
26955,2
1236,1
1048,1
2100,2
10093,2
29271,1
1772,2
12477,2
27190,1
1366,1
12408,1
1957,1
42040,1
42027,1
12226,3
9892,1
27259,2
26892,2
2130,1
1914,1
2106,5
1388,1
9818,2
27014,2
12241,1
1721,2
29612,1
1878,2
27267,3
27345,1
29338,2
12412,1
29220,2
9931,1
1343,1
9987,2
9821,1
1837,1
10110,2
1155,1
42404,1
1708,1
12335,1
10166,1
27188,1
1271,2
999,1
29470,1
12154,1
12118,1
29697,3
1983,1
12466,4
12306,2
12437,2
27213,1
12222,1
12278,1
27282,2
10025,2
9796,1
29586,1
42457,1
1862,1
42009,2
27277,2
1984,1
10067,2
42440,1
2129,1
26922,2
12180,2
42215,1
29654,1
1693,1
42137,3
27330,2
42450,1
10148,1
26996,1
42001,1
12399,2
27151,1
29566,1
27285,1
2034,2
2134,2
2156,1
2082,1
26947,1
27165,1
29497,1
42350,1
29637,3
29575,4
3010,1
9846,1
27274,1
29648,1
12185,1
1322,1
10117,1
27178,2
27054,2
2014,2
1827,1
1835,1
1144,1
12224,2
12177,3
1841,3
1489,1
29451,1
1787,4
12147,2
12330,3
27207,1
29533,2
42149,1
1892,1
27302,1
10127,1
1353,1
12258,2
12552,1
29421,2
29542,1
27101,1
29509,1
27269,1
12196,1
12153,1
1684,3
42093,1
9760,1
1424,1
27300,1
1142,1
9866,2
12442,1
42352,1
26954,1
29506,2
1911,1
27121,1
27171,1
1295,2
29263,1
1352,1
12292,1
9666,3
42087,1
26877,2
26967,2
12546,1
29240,1
1814,1
29354,1
41993,1
27150,1
1064,1
29531,3
2026,3
1795,2
10136,3
27007,1
2081,2
12574,1
12573,1
26957,1
29417,2
26925,3
42231,1
42403,1
29454,2
2060,1
1112,1
27006,2
13118,1
29534,2
10118,1
27122,1
29408,2
991,2
1457,1
26861,1
27126,1
2113,1
1004,2
1414,1
27120,3
1054,3
29225,1
1669,1
42204,1
26883,3
27347,1
10074,1
29500,1
9756,1
10150,4
27293,1
9664,1
9819,3
1764,1
2065,1
12382,1
27284,2
42430,1
29424,2
9988,1
29687,1
1040,1
1826,1
9767,2
1792,1
29250,2
1113,1
1695,1
29453,3
9986,1
26937,2
29510,3
10009,2
9899,1
1071,1
27223,4
12434,2
12439,2
42045,1
27114,1
9680,3
27119,2
9676,2
12529,1
9774,1
12516,2
12460,1
9878,1
12524,1
29341,1
42439,1
12572,1
42175,1
1867,1
1987,1
42140,1
29228,1
12200,3
26958,2
12073,2
9735,1
12341,1
29487,3
5002,1
29465,1
12473,1
12173,1
42485,2
29652,1
29246,1
9909,2
10106,1
1945,3
42489,1
10031,2
29502,2
1373,1
27018,2
12508,1
12391,1
12286,1
1661,2
10088,1
29666,1
29432,2
29249,2
42278,3
2013,2
2143,1
27248,1
29326,1
29530,1
1844,1
9741,3
27072,2
27001,1
9832,1
42426,1
1110,2
42176,2
1990,1
42285,1
1453,1
29524,1
42454,2
29396,1
12567,1
1252,2
1384,1
1002,1
29350,1
1931,4
9942,3
1243,1
9969,2
9861,2
26995,1
9772,3
1898,1
27202,1
29475,2
29597,1
1675,1
2032,3
1942,2
9869,2
29622,1
12157,1
42361,2
12228,2
42327,1
29558,1
29351,2
12536,1
1393,1
10091,1
12463,1
1101,1
1328,1
997,2
10022,2
9859,1
1014,1
10069,1
9975,3
1227,1
26901,1
42147,2
42198,2
29507,1
26909,2
2044,2
1783,1
1325,2
27224,2
27328,2
42408,2
1748,1
42277,1
1389,2
42136,1
10102,1
42064,1
2150,2
12378,1
29219,1
1482,2
1823,2
9838,1
9967,1
10008,1
9810,1
42114,1
1080,2
29721,1
42257,1
2028,2
29306,2
9927,2
9848,2
10143,1
9948,2
42107,2
9920,1
27130,1
12117,1
9860,2
9754,2
42074,1
29273,1
1450,1
29313,2
1715,1
1104,1
12376,2
42268,1
1191,1
27039,1
12219,1
1485,3
1426,2
42047,2
1120,1
1760,1
29395,2
27241,2
1774,2
12544,1
1667,2
1662,1
9782,3
12259,1
10020,2
1017,1
1709,1
42116,1
1132,1
27110,1
12276,1
9689,1
29321,3
992,1
42015,1
9890,1
12086,2
42363,1
12479,1
12314,1
1688,1
9731,1
9930,1
42438,3
1780,1
42023,1
27197,1
27287,1
26994,2
1649,1
1869,2
2057,1
1664,2
42000,1
26979,1
29371,1
26854,2
1732,1
42480,1
2061,2
29616,3
9877,1
1694,2
29435,1
2038,1
1232,1
29699,2
42056,1
2031,2
1672,1
29683,1
42305,2
12181,1
12395,1
42058,1
9720,1
9688,2
42039,1
27030,1
1028,1
10033,2
27208,2
12476,1
1848,2
42253,1
29571,1
26983,1
2052,2
42020,1
1469,2
12497,2
27180,1
27260,2
27279,1
42166,1
9839,1
42291,1
27232,1
42011,2
29286,2
29466,2
10125,1
1024,2
42065,1
29352,3
27074,1
1858,2
27235,1
12216,1
42320,1
12520,1
1916,2
29226,1
9714,1
12127,1
10016,1
1714,2
1099,3
12406,4
1992,2
1767,3
1711,1
12220,1
42470,1
1382,1
27050,1
29468,2
9884,1
1194,1
42493,1
2042,3
1153,1
42436,2
12079,1
9939,1
42370,2
1022,2
9793,4
9829,3
2017,3
10048,3
27010,1
12167,1
26870,1
9798,1
27185,1
1193,1
29261,2
1231,2
1283,1
1217,2
12098,2
10052,1
29412,1
26918,1
29642,1
10043,1
12255,2
1111,1
42220,2
2102,1
12191,2
42126,1
42094,1
42069,1
42104,1
12092,3
29380,2
12513,1
9732,2
12328,2
12522,2
12515,2
1178,1
42247,1
42205,1
29614,1
1696,1
1157,1
10144,1
42007,1
27116,3
1456,1
1397,1
26984,1
12486,2
10122,2
12312,1
12321,1
27162,2
27350,1
12338,1
1473,1
29334,1
9828,2
1986,1
27153,1
27354,1
1015,2
29265,2
42435,1
1361,2
1935,2
42459,2
9778,2
5040,2
12411,3
1431,1
12483,1
42405,2
12368,2
27031,2
1425,1
12320,1
27085,2
12244,1
1492,3
10107,1
2029,1
42282,1
1472,1
1988,2
27111,1
26944,2
12367,1
29621,1
12332,1
42068,1
26900,1
1735,1
1379,2
27335,1
12390,1
42414,3
12279,1
29691,1
12199,2
1493,2
1922,2
27009,2
12402,1
12362,2
9915,3
26915,1
12557,1
12242,2
27254,1
12318,2
9706,2
1154,1
27346,3
12534,1
27026,2
10075,2
29375,2
29460,1
9768,1
1006,1
12339,2
42407,1
9881,1
42381,2
26853,2
26997,2
9938,4
12089,1
1031,2
26885,2
26969,2
1311,1
12496,3
1940,2
29681,2
27257,1
42041,1
26971,2
10095,2
42307,1
10132,1
1349,1
27128,2
12182,1
12528,2
10094,2
2079,3
29287,1
1490,3
27146,2
42276,1
1245,1
12500,1
27252,1
12264,1
12464,1
27034,1
27123,4
1045,1
10099,2
26928,1
27292,2
12208,1
12337,2
1237,1
27078,1
26911,1
9743,1
42395,2
1816,1
29693,2
2002,2
42264,2
998,2
9722,1
12300,1
1394,1
1901,3
1864,2
2068,2
1740,2
12396,1
42059,1
1335,2
1722,1
42242,2
9718,1
1199,1
29247,1
10049,1
1350,1
10146,1
42130,1
42353,1
9715,1
1376,4
9679,1
27061,1
42202,1
29222,2
29284,2
42476,2
2033,3
42168,2
29340,1
42035,2
12488,1
1765,2
2035,1
12130,1
29248,2
42200,2
27321,3
9949,1
1049,2
12272,1
1058,1
9992,1
2074,1
1033,1
1062,1
42479,1
12107,1
29635,1
1968,3
42266,1
42424,1
27326,2
12132,3
12235,2
3009,1
29613,3
1866,1
29238,1
42143,1
1930,2
1782,1
10000,2
9724,1
1846,1
1756,3
42173,1
1434,1
42380,2
1302,1
26936,1
12071,1
12100,1
42306,3
1390,1
1103,3
29619,2
989,1
26965,1
12432,1
29368,1
1439,1
1345,3
27218,1
1044,2
10121,1
42225,1
10131,2
1208,3
2000,1
26985,1
9665,1
29399,1
9934,1
1683,1
1091,1
9974,2
42446,1
29337,3
42343,1
10092,1
12532,1
9943,3
27044,2
1941,2
9816,1
27117,1
29439,1
2019,1
27231,3
29608,2
12398,1
2058,3
27004,1
12218,1
12512,1
12549,1
1037,1
1680,1
9979,1
27226,2
10158,1
29359,2
29363,2
29673,2
1671,1
2117,1
27149,1
26916,1
42452,1
42237,1
42055,1
29342,1
12257,2
1082,2
1719,1
1383,1
29331,1
29604,1
29669,1
1359,1
1660,2
26884,1
10073,1
9822,2
27339,1
1329,1
27029,1
1215,2
29631,1
42265,2
42449,1
29481,2
27022,3
42212,1
27124,2
9976,2
27137,1
1437,2
12285,1
1821,3
26862,1
1148,1
29229,1
26999,2
12430,1
10105,1
29702,1
2140,1
42256,1
29232,1
12461,1
42082,1
1030,2
42051,2
2152,2
29664,1
12538,1
1041,1
29720,1
27183,1
1024,2
27182,3
2155,1
1979,2
9929,1
1897,1
10152,2
27045,1
1464,2
27196,1
27156,1
1421,1
29223,4
29429,2
9868,2
26857,2
12204,4
42134,1
42392,1
26998,1
9936,3
1663,1
2016,1
42206,1
42326,1
1923,1
2089,1
29244,2
9792,1
29587,2
27060,1
2124,1
27102,1
12331,1
29366,4
27070,1
27265,1
29353,3
9879,1
29365,1
12499,2
1710,1
12238,2
1372,2
29413,2
10054,1
2063,1
29574,1
27201,1
27298,1
1313,2
2092,2
12135,1
12223,1
1929,1
12227,2
1238,1
27088,1
1703,2
1012,1
9748,1
27246,1
9916,1
1449,2
27288,1
2011,2
1337,1
42367,1
42110,3
26919,2
29301,1
1298,2
27291,2
27158,1
42357,1
12293,1
29606,1
1420,1
9910,1
29262,1
29442,1
2076,3
42128,1
1039,1
10021,1
9669,1
12375,2
994,1
1197,1
10134,2
1029,1
9896,1
29318,1
1704,1
1340,3
29252,1
27319,2
12543,1
2043,1
27262,2
1888,3
9928,1
1181,2
26868,1
1097,1
1291,1
29686,1
1978,2
10096,1
1894,1
42385,3
29564,2
12369,3
29343,1
