sent-id,num_statements
27037,1
1139,1
12268,1
12270,1
42270,2
29248,2
42300,2
29288,1
26887,1
10066,3
10162,1
29464,1
12536,1
10076,3
29532,2
1342,2
27017,1
9949,1
29293,1
10063,1
1398,2
42081,1
10139,1
10080,1
27215,2
9818,2
1666,2
12357,1
29609,1
1673,2
12092,3
1089,3
9741,3
12464,1
1700,2
10049,1
12093,1
12436,2
10144,1
1233,1
29301,1
10046,3
27293,1
29373,2
10023,2
10001,2
42197,3
12443,2
42248,1
12499,2
29421,2
1364,1
27229,2
1338,2
9859,1
1064,1
1140,1
29249,2
9744,1
9886,1
42437,1
9993,3
27270,1
42452,1
29452,2
27191,2
42004,1
1789,4
29679,1
9923,3
1909,1
27084,1
1349,1
12240,2
27020,1
1845,1
29276,1
29217,1
26925,3
27260,2
29534,2
12260,2
27176,1
42211,1
12279,1
12387,1
27281,2
1244,1
1000,1
9986,1
29526,2
10166,1
29433,1
2117,1
9817,3
50753,1
27247,1
42465,2
1690,2
2075,1
9979,1
27007,1
12090,1
26865,1
29406,1
1777,2
29514,1
42222,2
42347,1
27148,1
12378,1
12483,1
10120,4
992,1
12473,1
9769,1
27332,3
42241,1
27083,1
27235,1
29274,1
1771,2
2155,1
27159,1
42280,1
12521,2
42435,1
2060,1
42047,2
29438,1
12318,2
27254,1
42263,1
1016,2
1797,1
1920,2
29718,2
1882,1
26875,1
29227,1
12340,2
9925,1
29260,1
29484,2
12182,1
42471,1
12513,1
26934,2
42345,2
1228,1
1369,1
26975,2
42040,1
1113,1
12505,1
29687,1
26969,2
42208,4
9873,2
12512,1
29299,2
42240,2
9792,1
1974,3
42489,1
29442,1
29263,1
1798,1
1649,1
42350,1
27075,2
42393,1
27272,2
12157,1
12277,1
26906,1
1298,2
12491,3
42032,1
1767,3
1982,2
27352,2
29305,1
1774,2
12225,1
29673,2
42165,2
1447,1
9772,3
10126,1
12325,1
12520,1
9875,3
29713,1
40092,1
9785,2
1694,2
12096,1
29492,1
42279,3
29575,4
29474,2
12497,2
12302,1
2087,1
1755,1
1080,2
1792,1
12112,1
27227,2
42391,2
27076,1
1239,1
27050,1
1062,1
12073,2
1097,1
1489,1
12410,1
5040,2
12330,3
1800,1
12516,2
29262,1
42367,1
12469,1
29506,2
26881,1
42436,2
12547,1
10093,2
27147,1
2057,1
29697,3
12218,1
12141,1
27039,1
29338,2
10065,3
29568,1
1786,4
12471,2
1890,1
27117,1
12403,1
1684,3
12170,1
1105,1
2128,1
1756,3
1054,3
29432,2
1429,1
1318,1
9922,1
994,1
27015,1
1135,1
42108,1
26883,3
2121,3
27045,1
10019,1
27152,1
42413,1
12574,1
29364,1
42083,2
27232,1
12114,1
29520,1
1881,1
29638,3
29380,2
1701,1
29316,1
9735,1
2040,1
10036,1
1073,2
27184,1
2056,1
29519,1
27244,2
42357,1
1448,1
27118,1
1137,1
29359,2
1377,1
10087,1
27240,2
9976,2
26858,1
42441,1
1484,2
1485,3
26904,1
42103,1
29632,2
1814,1
2062,1
27225,2
1788,5
10118,1
2065,1
12202,2
42002,2
1362,2
29458,3
1015,2
12177,3
29368,1
29570,1
27338,1
1005,2
12360,1
9974,2
1327,1
1918,1
42445,1
9734,1
26958,2
12358,1
29550,1
12245,3
1277,2
27242,1
12420,1
2025,2
1151,1
29488,1
42490,1
9713,1
42409,1
12183,1
1840,1
27192,2
10051,1
2055,2
10010,2
12549,1
29690,2
10155,2
42036,2
1998,2
42141,1
42031,2
29699,2
27208,2
26990,1
29323,1
29475,2
1186,1
2094,2
1758,1
1044,2
1963,1
26902,1
29610,2
27066,1
2146,4
12329,2
27209,1
12384,1
42443,1
9688,2
12448,1
27146,2
9870,2
42015,1
12391,1
42128,1
27043,1
27335,1
1432,1
42460,2
1857,1
1245,1
1451,1
12305,1
29661,1
29451,1
29339,2
27243,1
26927,1
29496,1
42327,1
42139,1
29490,1
42325,1
29685,1
1841,3
42025,1
2071,2
1357,1
1941,2
12131,2
12571,1
10124,1
27173,1
1218,1
29354,1
26981,1
1712,1
9968,2
10011,2
1487,1
12347,2
27239,1
27295,1
29627,1
10068,2
29441,2
29616,3
12321,1
2070,2
1093,1
1948,2
12160,1
9771,3
1696,1
27018,2
42091,2
12324,2
27111,1
1885,1
9743,1
1971,1
29587,2
42284,2
29530,1
27061,1
10054,1
1018,1
9672,1
26955,2
12454,3
12105,1
10040,2
9985,2
27078,1
2136,2
12187,1
27156,1
29715,1
9676,2
12573,1
9856,3
29626,1
42307,1
29376,2
27210,1
27019,1
9931,1
29623,2
27196,1
42264,2
29533,2
42058,1
29477,2
27040,1
9716,1
27271,1
9879,1
42193,2
29399,1
1761,3
12392,1
1405,1
42348,1
9795,1
9677,2
42450,1
42117,1
9909,2
2123,2
1460,1
26870,1
1433,1
12276,1
1653,1
42131,1
29258,1
29440,2
1032,3
29287,1
1927,1
42316,1
29465,1
42480,1
42476,2
29652,1
27310,2
12529,1
12729,1
12494,3
42234,1
9703,1
2116,2
27181,1
38789,3
27288,1
42215,1
42150,2
42356,2
10086,2
9725,1
2144,2
27234,1
42457,1
2037,1
12533,1
29398,1
3010,1
12336,2
12509,2
42283,1
1456,1
1112,1
12317,1
12156,2
12198,3
1992,2
27092,1
1652,2
2140,1
1335,2
1851,2
12267,1
12390,1
2022,1
9778,2
27116,3
29219,1
27282,2
1705,2
26987,1
29350,1
12561,4
29540,1
9720,1
1714,2
42353,1
12404,1
9832,1
1391,2
29247,1
42351,1
26949,1
10074,1
1118,1
1972,4
12104,1
29636,1
12308,1
12553,1
42053,2
12363,2
10146,1
1715,1
42497,2
29678,1
12229,3
1281,2
42017,2
1340,3
29284,2
29485,1
1940,2
1373,1
9690,1
29424,2
29647,1
12159,1
9719,1
1002,1
42296,1
29645,2
2089,1
29573,1
12488,1
2134,2
12124,1
1796,2
997,2
12254,1
12136,1
29304,1
42147,2
1887,2
1695,1
27160,2
12368,2
27226,2
12155,2
12210,3
26931,1
42224,2
42320,1
2003,1
29450,2
2111,1
42030,1
42282,1
12125,2
1865,2
26947,1
1154,1
10062,1
10117,1
12359,1
2017,3
29422,1
12465,1
12091,1
29300,1
1199,1
29240,1
42423,1
2016,1
1150,1
9721,2
9928,1
12430,1
29435,1
1816,1
42269,1
29391,2
42380,2
1424,1
1828,1
1035,1
1394,1
29372,1
1311,1
9932,1
29328,1
9729,1
9749,1
9754,2
12557,1
27269,1
1444,1
4790,1
12211,1
9774,1
29668,2
29439,1
42182,2
9691,2
1144,1
27333,1
9853,3
29456,2
27344,1
26968,1
26877,2
1160,2
1852,2
42271,1
9726,3
1434,1
2054,2
1748,1
1453,1
29628,1
29349,1
12275,1
9991,1
1439,1
12239,2
41023,1
9857,1
12406,4
9866,2
29507,1
42322,1
12306,2
12367,1
29333,3
27064,1
12484,2
29717,1
12485,1
29246,1
42052,1
1875,1
9689,1
10109,1
42126,1
27013,1
12402,1
29466,2
29252,1
2114,2
1812,2
29428,2
12180,2
10033,2
1471,1
1057,3
42055,1
27199,2
9811,1
42329,1
1312,1
1293,2
1835,1
1709,1
26911,1
29611,1
9937,1
1020,2
42145,1
2036,2
26970,1
1990,1
29487,3
12301,1
1013,2
9907,2
12479,1
26999,2
12221,2
29558,1
42088,1
27177,2
2143,1
12259,1
12528,2
9900,1
1184,3
27250,1
42395,2
2086,1
1219,2
1413,1
27211,2
41999,1
29430,2
29692,2
2014,2
1829,1
9728,2
9826,2
12417,1
9969,2
42464,1
9731,1
12161,2
12441,1
1082,2
9765,1
26892,2
42134,1
12385,1
1234,2
42365,1
42121,1
1650,1
1012,1
27027,1
9941,2
2023,1
1036,1
1729,1
42135,1
12437,2
2079,3
12552,1
29512,1
29607,1
1059,1
12344,1
27113,2
27006,2
1087,1
27257,1
27261,1
42069,1
1976,1
2047,3
1350,1
27321,3
1691,1
12313,1
1719,1
12118,1
42014,1
9945,1
1768,2
29279,1
29710,1
12230,4
29501,4
29365,1
1024,2
42246,1
26988,1
9899,1
27256,2
29235,2
26905,1
1837,1
42148,1
9942,3
9919,3
1329,1
29691,1
42230,1
42194,1
42158,1
1706,2
1122,2
26873,1
26937,2
2024,1
29250,2
12219,1
1314,2
26922,2
1086,1
29447,2
29536,1
1893,1
29606,1
27201,1
27224,2
1486,1
2115,1
9746,3
2147,2
1071,1
12409,2
27008,3
29588,1
1834,2
27291,2
12334,2
27102,1
12348,2
9921,1
9752,2
12407,1
1029,1
42071,1
1996,1
1296,1
5035,2
42362,1
29525,1
26993,2
2091,1
1660,2
12274,1
998,2
42433,1
29306,2
1826,1
12412,1
2141,1
10105,1
10069,1
29693,2
9977,1
26853,2
1853,1
2048,2
42363,1
29337,3
9441,1
29230,1
10077,3
42074,1
29436,1
12130,1
29643,1
12496,3
42312,1
42149,1
10111,2
29666,1
42104,1
27063,2
42257,1
1475,3
1302,1
1380,1
29233,3
9851,1
27175,1
1947,1
1790,4
26991,5
1892,1
29721,1
26977,3
2101,1
2018,1
12346,1
12280,1
9766,3
42446,1
29393,1
1337,1
12189,2
9970,2
29694,3
29572,1
1975,3
1651,1
1313,2
12314,1
42157,1
1697,1
42306,3
42024,1
42085,1
29317,1
27151,1
9878,1
1999,1
42242,2
27023,1
12394,1
26984,1
26995,1
29407,2
10043,1
12351,1
12477,2
42067,1
26871,1
1884,2
27259,2
1773,2
26952,1
1801,2
1153,1
2050,2
10101,1
1970,2
1052,1
1235,2
29521,1
10096,1
1354,2
1127,2
27346,3
9973,1
29615,1
12088,2
29618,2
10143,1
1665,1
27329,1
29660,1
29351,2
1877,2
12375,2
1764,1
2083,2
12434,2
1169,1
29651,1
27200,1
42324,2
2033,3
27120,3
1344,1
29527,1
27214,1
1808,1
1187,1
1332,1
12307,1
1907,1
9897,3
42075,1
1680,1
42181,3
12320,1
5049,2
26910,2
1787,4
12565,1
42054,1
42186,1
1968,3
29241,1
12085,1
12106,1
1352,1
27164,1
42213,2
12433,1
42044,1
29325,1
9815,2
12492,3
1749,2
2035,1
42232,1
29239,2
1870,1
10152,2
1397,1
1240,1
2007,1
42287,2
1189,1
29224,2
29672,2
12423,1
12199,2
42447,1
27278,1
1171,2
1376,4
12405,2
42267,1
1069,1
10034,1
29619,2
26920,2
9730,1
1431,1
27274,1
29516,3
2127,2
1468,1
9881,1
42359,1
10125,1
2077,1
29585,1
9812,2
2009,1
1123,1
2104,1
27327,1
1930,2
26959,2
27213,1
1685,2
1656,1
9998,2
42223,1
27216,1
29614,1
9787,3
42191,1
1735,1
1241,1
10052,1
12341,1
42459,2
1201,1
27183,1
12181,1
1341,2
1860,1
29545,1
9872,2
27129,1
995,1
1076,2
12442,1
1956,2
1157,1
1125,1
1161,2
29486,1
2105,2
9738,1
42408,2
42326,1
12335,1
1854,2
42340,1
1989,1
9948,2
12190,1
29377,1
42021,1
2045,3
10028,4
12530,3
12504,1
1969,2
10022,2
2088,2
1360,3
26953,2
12543,1
10150,4
27065,2
9896,1
27082,1
1825,1
12094,1
1669,1
1289,1
10141,2
2139,3
2015,1
27302,1
12242,2
9869,2
9780,3
29387,1
42220,2
27080,1
1238,1
1319,1
9683,1
29476,2
29566,1
12546,1
29426,2
10131,2
1421,1
9669,1
26862,1
2049,1
10108,1
1737,1
2052,2
29564,2
12572,1
1004,2
12137,3
9763,2
29542,1
9863,2
12113,1
29403,1
12323,3
27300,1
29340,1
29682,1
9767,2
27207,1
1014,1
27004,1
10082,1
9831,2
42364,2
12132,3
1090,1
1911,1
42352,1
27122,1
42451,3
29502,2
42216,1
1109,2
10127,1
29431,1
26973,2
29483,1
42414,3
9860,2
1130,1
12383,1
12315,2
1986,1
1384,1
42116,1
1182,2
29684,1
29290,2
29319,1
29494,1
42100,1
26890,1
1042,1
1783,1
1336,2
9828,2
1958,1
2042,3
29523,1
9664,1
9797,1
12386,1
9947,1
12507,1
12162,1
42468,4
26900,1
12238,2
1420,1
29463,2
10095,2
1408,1
42262,1
9789,3
42449,1
1782,1
27317,2
12147,2
10145,2
12110,2
9847,2
1325,2
12487,1
1848,2
26921,2
10114,1
10014,1
10089,1
42461,1
26856,2
9775,2
12408,1
12304,1
9668,1
42202,1
12419,1
29633,2
1209,1
29251,1
42035,2
27077,1
12095,1
12213,1
1316,1
1121,1
27143,2
29270,1
29563,3
9704,4
12371,3
42217,2
42394,1
1108,1
1356,1
29242,1
26884,1
9951,2
12228,2
27096,1
12129,2
10157,1
3009,1
29234,3
1780,1
1007,1
42428,1
29579,2
42238,3
29635,1
1355,2
1333,1
12192,1
29716,1
9893,1
1791,2
26896,1
1003,1
12188,1
10053,2
42001,1
27304,1
1193,1
12226,3
29683,1
27337,3
42210,3
27133,1
2038,1
42342,1
27174,1
2090,2
42491,2
26897,1
9874,1
27198,2
1929,1
26923,2
27119,2
1672,1
1418,1
29446,2
1692,1
29273,1
12171,1
42439,1
42090,1
1156,1
42204,1
27009,2
1072,2
12258,2
1863,1
1445,1
27088,1
1919,1
26876,2
27255,3
1339,1
42247,1
42180,1
12381,1
1732,1
29656,2
27187,2
12445,2
10067,2
9894,2
1480,1
42072,1
9936,3
9842,2
12514,1
29662,1
10061,3
12502,1
27155,2
10102,1
29671,1
42305,2
1778,2
9971,2
29574,1
27089,2
10058,2
9978,1
42160,1
29468,2
29569,1
1206,2
12518,2
29256,1
29329,1
10055,1
42119,1
29322,2
29375,2
42095,1
10148,1
1310,1
27336,1
9697,1
1960,1
12447,1
29437,1
12074,1
12146,1
1353,1
42167,1
9924,1
