sent-id,num_statements
9712,1
9713,1
9714,1
9715,1
9716,1
9718,1
9719,1
9720,1
9721,2
9722,1
9724,1
9725,1
9726,3
9728,2
9729,1
9730,1
9731,1
9732,2
9733,1
9734,1
9735,1
9738,1
9740,3
9741,3
9742,3
9743,1
9744,1
9746,3
9748,1
9749,1
9752,2
9753,1
9754,2
9755,1
9756,1
9757,1
9758,1
9759,2
9760,1
9761,1
9762,1
9763,2
9764,2
9765,1
9766,3
9767,2
9768,1
9769,1
9770,2
9771,3
9772,3
9773,2
9774,1
9775,2
9776,1
9778,2
9779,2
9780,3
9782,3
9783,1
9784,1
9785,2
9786,3
9787,3
9788,2
9789,3
9790,4
9791,4
9792,1
9793,4
9794,1
9795,1
9796,1
9797,1
9798,1
9803,2
9804,1
9810,1
9811,1
9812,2
9814,3
9815,2
9816,1
9817,3
9818,2
9819,3
9820,1
9821,1
9822,2
9825,1
9826,2
9827,1
9828,2
9829,3
9830,1
9831,2
9832,1
9833,1
9836,2
9837,1
9838,1
9839,1
9842,2
9843,1
9844,1
9845,1
9846,1
9847,2
9848,2
9851,1
9852,2
9853,3
9855,2
9856,3
9857,1
9858,2
9859,1
9860,2
9861,2
9862,1
9863,2
9866,2
9867,2
9868,2
9869,2
9870,2
9872,2
9873,2
9874,1
9875,3
9876,1
9877,1
9878,1
9879,1
9880,2
9881,1
9884,1
9886,1
9887,1
9888,3
9889,2
9890,1
9891,2
9892,1
9893,1
9894,2
9895,2
9896,1
9897,3
9898,1
9899,1
9900,1
9901,1
9902,2
9903,2
9905,1
9906,1
9907,2
9909,2
9910,1
9915,3
9916,1
9917,2
9918,1
9919,3
9920,1
9921,1
9922,1
9923,3
9924,1
9925,1
9927,2
9928,1
9929,1
9930,1
9931,1
9932,1
9933,1
9934,1
9935,1
9936,3
9937,1
9938,4
9939,1
9940,1
9941,2
9942,3
9943,3
9944,1
9945,1
9946,1
9947,1
9948,2
9949,1
9951,2
9952,2
9964,1
9965,3
9966,2
9967,1
9968,2
9969,2
9970,2
9971,2
9973,1
9974,2
9975,3
9976,2
9977,1
9978,1
9979,1
9980,1
9981,2
9984,2
9985,2
9986,1
9987,2
9988,1
9989,1
9990,1
9991,1
9992,1
9993,3
9994,3
9995,1
9997,2
9998,2
9999,1
10000,2
10001,2
10003,2
10004,2
10008,1
10009,2
10010,2
10011,2
10014,1
10015,1
10016,1
10019,1
10020,2
10021,1
10022,2
10023,2
10024,4
10025,2
10026,1
10028,4
10029,1
10030,2
10031,2
10032,2
10033,2
10034,1
10035,2
10036,1
10037,1
10040,2
10041,1
10043,1
10044,3
10046,3
10048,3
10049,1
10051,1
10052,1
10053,2
10054,1
10055,1
10056,1
10057,1
10058,2
10059,1
10060,1
10061,3
10062,1
10063,1
10065,3
10066,3
10067,2
10068,2
10069,1
10073,1
10074,1
10075,2
10076,3
10077,3
10080,1
10082,1
10084,2
10085,1
10086,2
10087,1
10088,1
10089,1
10090,1
10091,1
10092,1
10093,2
10094,2
10095,2
10096,1
10097,2
10099,2
10101,1
10102,1
10103,2
10105,1
10106,1
10107,1
10108,1
10109,1
10110,2
10111,2
10112,1
10113,1
10114,1
10115,1
10116,1
10117,1
10118,1
10119,1
10120,4
10121,1
10122,2
10124,1
10125,1
10126,1
10127,1
10128,1
10129,1
10130,1
10131,2
10132,1
10133,3
10134,2
10135,1
10136,3
10137,2
10138,2
10139,1
10140,3
10141,2
10142,1
10143,1
10144,1
10145,2
10146,1
10147,1
10148,1
10149,2
10150,4
10151,2
10152,2
10153,1
10155,2
10156,2
10157,1
10158,1
10159,1
10160,1
10161,1
10162,1
10163,1
10164,1
10165,1
10166,1
10869,2
11530,1
12070,1
12071,1
12072,1
12073,2
12074,1
12075,1
12078,1
12079,1
12080,1
12082,2
12083,3
12084,1
12085,1
12086,2
12087,1
12088,2
12089,1
12090,1
12091,1
12092,3
12093,1
12094,1
12095,1
12096,1
12097,2
12098,2
12100,1
12101,1
12102,3
12103,1
12104,1
12105,1
12106,1
12107,1
12110,2
12111,3
12112,1
12113,1
12114,1
12115,2
12116,2
12117,1
12118,1
12124,1
12125,2
12127,1
12128,2
12129,2
12130,1
12131,2
12132,3
12134,1
12135,1
12136,1
12137,3
12138,1
12139,1
12141,1
12143,1
12144,1
12145,3
12146,1
12147,2
12148,1
12149,1
12151,1
12152,1
12153,1
12154,1
12155,2
12156,2
12157,1
12159,1
12160,1
12161,2
12162,1
12165,1
12166,1
12167,1
12168,1
12170,1
12171,1
12172,1
12173,1
12174,2
12176,2
12177,3
12178,1
12180,2
12181,1
12182,1
12183,1
12184,3
12185,1
12187,1
12188,1
12189,2
12190,1
12191,2
12192,1
12193,2
12195,1
12196,1
12198,3
12199,2
12200,3
12201,1
12202,2
12204,4
12205,3
12206,2
12207,2
12208,1
12210,3
12211,1
12212,2
12213,1
12214,2
12216,1
12217,1
12218,1
12219,1
12220,1
12221,2
12222,1
12223,1
12224,2
12225,1
12226,3
12227,2
12228,2
12229,3
12230,4
12231,3
12232,1
12233,2
12234,1
12235,2
12236,3
12237,2
12238,2
12239,2
12240,2
12241,1
12242,2
12243,2
12244,1
12245,3
12246,1
12253,1
12254,1
12255,2
12256,2
12257,2
12258,2
12259,1
12260,2
12262,1
12263,1
12264,1
12265,1
12266,3
12267,1
12268,1
12270,1
12271,3
12272,1
12273,1
12274,1
12275,1
12276,1
12277,1
12278,1
12279,1
12280,1
12281,1
12282,1
12283,2
12284,2
12285,1
12286,1
12287,1
12288,1
12290,2
12291,1
12292,1
12293,1
12297,1
12300,1
12301,1
12302,1
12303,1
12304,1
12305,1
12306,2
12307,1
12308,1
12310,1
12312,1
12313,1
12314,1
12315,2
12317,1
12318,2
12319,2
12320,1
12321,1
12323,3
12324,2
12325,1
12326,1
12328,2
12329,2
12330,3
12331,1
12332,1
12333,1
12334,2
12335,1
12336,2
12337,2
12338,1
12339,2
12340,2
12341,1
12342,2
12343,1
12344,1
12345,1
12346,1
12347,2
12348,2
12349,3
12350,2
12351,1
12352,1
12353,2
12354,3
12355,1
12356,1
12357,1
12358,1
12359,1
12360,1
12361,1
12362,2
12363,2
12364,1
12366,2
12367,1
12368,2
12369,3
12370,3
12371,3
12372,3
12374,1
12375,2
12376,2
12377,1
12378,1
12379,1
12380,1
12381,1
12382,1
12383,1
12384,1
12385,1
12386,1
12387,1
12388,1
12390,1
12391,1
12392,1
12393,2
12394,1
12395,1
12396,1
12397,1
12398,1
12399,2
12400,1
12401,1
12402,1
12403,1
12404,1
12405,2
12406,4
12407,1
12408,1
12409,2
12410,1
12411,3
12412,1
12413,1
12414,2
12415,2
12416,2
12417,1
12419,1
12420,1
12421,2
12422,2
12423,1
12424,3
12425,1
12426,2
12427,1
12429,2
12430,1
12431,1
12432,1
12433,1
12434,2
12436,2
12437,2
12438,1
12439,2
12440,2
12441,1
12442,1
12443,2
12445,2
12446,2
12447,1
12448,1
12452,1
12453,1
12454,3
12456,3
12458,1
12459,1
12460,1
12461,1
12463,1
12464,1
12465,1
12466,4
12467,1
12468,1
12469,1
12470,1
12471,2
12473,1
12474,2
12475,1
12476,1
12477,2
12479,1
12480,2
12482,1
12483,1
12484,2
12485,1
12486,2
12487,1
12488,1
12489,4
12490,3
12491,3
12492,3
12493,2
12494,3
12495,2
12496,3
12497,2
12499,2
12500,1
12501,1
12502,1
12503,1
12504,1
12505,1
12506,1
12507,1
12508,1
12509,2
12510,1
12511,1
12512,1
12513,1
12514,1
12515,2
12516,2
12517,1
12518,2
12519,1
12520,1
12521,2
12522,2
12523,2
12524,1
12525,1
12526,1
12527,1
12528,2
12529,1
12530,3
12532,1
12533,1
12534,1
12536,1
12537,1
12538,1
12541,2
12542,2
12543,1
12544,1
12545,1
12546,1
12547,1
12549,1
12552,1
12553,1
12554,1
12555,1
12556,1
12557,1
12558,1
12559,1
12560,4
12561,4
12562,1
12564,1
12565,1
12567,1
12568,1
12570,1
12571,1
12572,1
12573,1
12574,1
12729,1
13118,1
20010,1
26853,2
26854,2
26855,1
26856,2
26857,2
26858,1
26859,3
26860,1
26861,1
26862,1
26863,1
26865,1
26867,2
26868,1
26869,2
26870,1
26871,1
26872,2
26873,1
26874,1
26875,1
26876,2
26877,2
26879,2
26880,1
26881,1
26882,1
26883,3
26884,1
26885,2
26886,1
26887,1
26888,1
26889,1
26890,1
26891,3
26892,2
26895,1
26896,1
26897,1
26898,1
26899,1
26900,1
26901,1
26902,1
26903,1
26904,1
26905,1
26906,1
26907,1
26908,1
26909,2
26910,2
26911,1
26913,2
26914,1
26915,1
26916,1
26917,1
26918,1
26919,2
26920,2
26921,2
26922,2
26923,2
26924,2
26925,3
26926,1
26927,1
26928,1
26929,2
26930,1
26931,1
26932,3
26933,3
26934,2
26935,3
26936,1
26937,2
26938,2
26939,1
26941,1
26942,1
26944,2
26946,1
26947,1
26949,1
26950,2
26951,2
26952,1
26953,2
26954,1
26955,2
26956,1
26957,1
26958,2
26959,2
26960,3
26961,2
26962,1
26965,1
26966,1
26967,2
26968,1
26969,2
26970,1
26971,2
26973,2
26974,1
26975,2
26976,2
26977,3
26978,3
26979,1
26981,1
26982,1
26983,1
26984,1
26985,1
26986,1
26987,1
26988,1
26990,1
26991,5
26993,2
26994,2
26995,1
26996,1
26997,2
26998,1
26999,2
27000,2
27001,1
27002,2
27003,1
27004,1
27005,2
27006,2
27007,1
27008,3
27009,2
27010,1
27011,1
27012,1
27013,1
27014,2
27015,1
27016,1
27017,1
27018,2
27019,1
27020,1
27021,2
27022,3
27023,1
27024,1
27026,2
27027,1
27028,1
27029,1
27030,1
27031,2
27032,1
27034,1
27036,3
27037,1
27038,2
27039,1
27040,1
27041,1
27042,1
27043,1
27044,2
27045,1
27047,1
27049,1
27050,1
27051,1
27053,1
27054,2
27060,1
27061,1
27062,2
27063,2
27064,1
27065,2
27066,1
27067,1
27068,1
27069,1
27070,1
27072,2
27073,2
27074,1
27075,2
27076,1
27077,1
27078,1
27079,1
27080,1
27081,1
27082,1
27083,1
27084,1
27085,2
27087,2
27088,1
27089,2
27092,1
27094,1
27095,2
27096,1
27098,2
27099,1
27101,1
27102,1
27107,1
27108,2
27109,2
27110,1
27111,1
27113,2
27114,1
27115,1
27116,3
27117,1
27118,1
27119,2
27120,3
27121,1
27122,1
27123,4
27124,2
27125,2
27126,1
27127,2
27128,2
27129,1
27130,1
27131,1
27132,1
27133,1
27137,1
27138,1
27139,2
27142,2
27143,2
27144,2
27145,1
27146,2
27147,1
27148,1
27149,1
27150,1
27151,1
27152,1
27153,1
27154,1
27155,2
27156,1
27157,1
27158,1
27159,1
27160,2
27161,1
27162,2
27164,1
27165,1
27171,1
27172,1
27173,1
27174,1
27175,1
27176,1
27177,2
27178,2
27179,3
27180,1
27181,1
27182,3
27183,1
27184,1
27185,1
27187,2
27188,1
27189,2
27190,1
27191,2
27192,2
27193,1
27194,3
27195,1
27196,1
27197,1
27198,2
27199,2
27200,1
27201,1
27202,1
27203,1
27204,3
27205,2
27206,2
27207,1
27208,2
27209,1
27210,1
27211,2
27212,2
27213,1
27214,1
27215,2
27216,1
27217,1
27218,1
27222,2
27223,4
27224,2
27225,2
27226,2
27227,2
27229,2
27230,2
27231,3
27232,1
27233,1
27234,1
27235,1
27236,2
27237,2
27238,1
27239,1
27240,2
27241,2
27242,1
27243,1
27244,2
27245,1
27246,1
27247,1
27248,1
27249,1
27250,1
27251,1
27252,1
27253,1
27254,1
27255,3
27256,2
27257,1
27258,1
27259,2
27260,2
27261,1
27262,2
27263,2
27264,1
27265,1
27266,2
27267,3
27268,2
27269,1
27270,1
27271,1
27272,2
27273,1
27274,1
27275,2
27276,2
27277,2
27278,1
27279,1
27280,2
27281,2
27282,2
27283,1
27284,2
27285,1
27286,1
27287,1
27288,1
27289,1
27290,1
27291,2
27292,2
27293,1
27294,2
27295,1
27297,2
27298,1
27299,2
27300,1
27301,1
27302,1
27303,2
27304,1
27305,2
27306,1
27307,1
27308,1
27309,2
27310,2
27312,1
27315,2
27317,2
27318,3
27319,2
27320,1
27321,3
27324,1
27325,2
27326,2
27327,1
27328,2
27329,1
27330,2
27332,3
27333,1
27334,3
27335,1
27336,1
27337,3
27338,1
27339,1
27340,1
27341,2
27342,1
27343,2
27344,1
27345,1
27346,3
27347,1
27349,2
27350,1
27352,2
27353,2
27354,1
29217,1
29218,2
29219,1
29220,2
29221,4
29222,2
29223,4
29224,2
29225,1
29226,1
29227,1
29228,1
29229,1
29230,1
29231,1
29232,1
29233,3
29234,3
29235,2
29236,2
29237,1
29238,1
29239,2
29240,1
29241,1
29242,1
29243,1
29244,2
29245,1
29246,1
29247,1
29248,2
29249,2
29250,2
29251,1
29252,1
29253,2
29254,1
29255,1
29256,1
29258,1
29259,2
29260,1
29261,2
29262,1
29263,1
29264,1
29265,2
29266,1
29267,1
29268,1
29269,1
29270,1
29271,1
29272,1
29273,1
29274,1
29276,1
29279,1
29283,1
29284,2
29285,1
29286,2
29287,1
29288,1
29289,2
29290,2
29291,1
29293,1
29295,1
29297,1
29298,1
29299,2
29300,1
29301,1
29302,2
29303,1
29304,1
29305,1
29306,2
29307,1
29308,2
29311,1
29312,1
29313,2
29314,1
29315,2
29316,1
29317,1
29318,1
29319,1
29321,3
29322,2
29323,1
29325,1
29326,1
29328,1
29329,1
29331,1
29333,3
29334,1
29335,2
29336,2
29337,3
29338,2
29339,2
29340,1
29341,1
29342,1
29343,1
29347,1
29348,2
29349,1
29350,1
29351,2
29352,3
29353,3
29354,1
29357,1
29358,1
29359,2
29360,1
29361,1
29362,3
29363,2
29364,1
29365,1
29366,4
29367,1
29368,1
29369,2
29370,2
29371,1
29372,1
29373,2
29374,2
29375,2
29376,2
29377,1
29378,1
29379,4
29380,2
29381,1
29382,2
29387,1
29391,2
29392,1
29393,1
29394,1
29395,2
29396,1
29397,1
29398,1
29399,1
29400,1
29401,1
29402,1
29403,1
29404,1
29405,1
29406,1
29407,2
29408,2
29409,1
29410,1
29411,2
29412,1
29413,2
29414,1
29416,2
29417,2
29418,2
29420,1
29421,2
29422,1
29423,1
29424,2
29425,1
29426,2
29427,1
29428,2
29429,2
29430,2
29431,1
29432,2
29433,1
29435,1
29436,1
29437,1
29438,1
29439,1
29440,2
29441,2
29442,1
29443,1
29444,1
29445,1
29446,2
29447,2
29449,1
29450,2
29451,1
29452,2
29453,3
29454,2
29455,3
29456,2
29457,1
29458,3
29459,2
29460,1
29462,3
29463,2
29464,1
29465,1
29466,2
29467,1
29468,2
29470,1
29474,2
29475,2
29476,2
29477,2
29480,2
29481,2
29483,1
29484,2
29485,1
29486,1
29487,3
29488,1
29489,1
29490,1
29491,2
29492,1
29494,1
29495,2
29496,1
29497,1
29498,1
29499,1
29500,1
29501,4
29502,2
29504,1
29505,1
29506,2
29507,1
29508,1
29509,1
29510,3
29511,1
29512,1
29513,1
29514,1
29515,2
29516,3
29517,2
29518,1
29519,1
29520,1
29521,1
29522,2
29523,1
29524,1
29525,1
29526,2
29527,1
29528,1
29529,2
29530,1
29531,3
29532,2
29533,2
29534,2
29535,1
29536,1
29537,2
29538,1
29539,1
29540,1
29541,1
29542,1
29543,1
29544,3
29545,1
29550,1
29551,1
29558,1
29559,1
29563,3
29564,2
29565,3
29566,1
29567,1
29568,1
29569,1
29570,1
29571,1
29572,1
29573,1
29574,1
29575,4
29577,2
29578,1
29579,2
29581,3
29582,2
29583,1
29585,1
29586,1
29587,2
29588,1
29589,1
29597,1
29604,1
29605,2
29606,1
29607,1
29608,2
29609,1
29610,2
29611,1
29612,1
29613,3
29614,1
29615,1
29616,3
29617,1
29618,2
29619,2
29620,2
29621,1
29622,1
29623,2
29624,1
29626,1
29627,1
29628,1
29630,1
29631,1
29632,2
29633,2
29634,1
29635,1
29636,1
29637,3
29638,3
29639,2
29640,1
29641,1
29642,1
29643,1
29644,2
29645,2
29646,1
29647,1
29648,1
29649,1
29651,1
29652,1
29654,1
29656,2
29657,1
29658,1
29659,3
29660,1
29661,1
29662,1
29663,1
29664,1
29665,2
29666,1
29668,2
29669,1
29670,1
29671,1
29672,2
29673,2
29674,1
29675,2
29676,5
29677,2
29678,1
29679,1
29680,2
29681,2
29682,1
29683,1
29684,1
29685,1
29686,1
29687,1
29688,1
29689,1
29690,2
29691,1
29692,2
29693,2
29694,3
29695,1
29696,2
29697,3
29698,3
29699,2
29700,2
29702,1
29710,1
29713,1
29715,1
29716,1
29717,1
29718,2
29719,1
29720,1
29721,1
38789,3
40092,1
41023,1
41993,1
41994,1
41995,1
41996,1
41997,2
41998,3
41999,1
42000,1
42001,1
42002,2
42003,1
42004,1
42005,1
42006,2
42007,1
42008,2
42009,2
42011,2
42012,1
42013,2
42014,1
42015,1
42016,3
42017,2
42018,1
42020,1
42021,1
42022,1
42023,1
42024,1
42025,1
42027,1
42028,2
42029,3
42030,1
42031,2
42032,1
42033,3
42034,1
42035,2
42036,2
42037,1
42039,1
42040,1
42041,1
42043,1
42044,1
42045,1
42046,1
42047,2
42051,2
42052,1
42053,2
42054,1
42055,1
42056,1
42057,2
42058,1
42059,1
42061,1
42064,1
42065,1
42067,1
42068,1
42069,1
42071,1
42072,1
42073,1
42074,1
42075,1
42076,1
42077,1
42078,2
42079,1
42080,1
42081,1
42082,1
42083,2
42084,1
42085,1
42086,2
42087,1
42088,1
42090,1
42091,2
42092,1
42093,1
42094,1
42095,1
42096,2
42098,1
42100,1
42102,1
42103,1
42104,1
42107,2
42108,1
42110,3
42111,1
42112,2
42114,1
42115,1
42116,1
42117,1
42119,1
42120,1
42121,1
42122,1
42123,1
42124,1
42125,1
42126,1
42127,1
42128,1
42129,1
42130,1
42131,1
42132,1
42133,1
42134,1
42135,1
42136,1
42137,3
42138,1
42139,1
42140,1
42141,1
42142,1
42143,1
42145,1
42146,1
42147,2
42148,1
42149,1
42150,2
42152,2
42153,1
42156,1
42157,1
42158,1
42159,2
42160,1
42165,2
42166,1
42167,1
42168,2
42173,1
42174,2
42175,1
42176,2
42177,1
42178,1
42179,1
42180,1
42181,3
42182,2
42183,3
42184,1
42185,1
42186,1
42187,1
42188,2
42190,2
42191,1
42192,1
42193,2
42194,1
42195,1
42196,1
42197,3
42198,2
42199,1
42200,2
42202,1
42203,1
42204,1
42205,1
42206,1
42208,4
42209,1
42210,3
42211,1
42212,1
42213,2
42215,1
42216,1
42217,2
42218,1
42219,1
42220,2
42221,1
42222,2
42223,1
42224,2
42225,1
42230,1
42231,1
42232,1
42233,2
42234,1
42235,1
42236,2
42237,1
42238,3
42239,1
42240,2
42241,1
42242,2
42244,2
42245,2
42246,1
42247,1
42248,1
42249,1
42250,3
42251,1
42252,1
42253,1
42254,1
42255,1
42256,1
42257,1
42258,1
42262,1
42263,1
42264,2
42265,2
42266,1
42267,1
42268,1
42269,1
42270,2
42271,1
42272,1
42273,2
42275,1
42276,1
42277,1
42278,3
42279,3
42280,1
42281,1
42282,1
42283,1
42284,2
42285,1
42286,1
42287,2
42288,1
42291,1
42292,1
42294,1
42296,1
42297,1
42300,2
42301,1
42302,2
42303,2
42304,1
42305,2
42306,3
42307,1
42311,1
42312,1
42316,1
42317,1
42318,1
42319,2
42320,1
42321,1
42322,1
42323,1
42324,2
42325,1
42326,1
42327,1
