sent-id,regression,SVM,MLP,RF,all_true,all_false,one_true
29688,1,5,1,1,False,False,False
27234,1,5,1,1,False,False,False
26887,1,5,1,1,False,False,False
10102,1,4,1,2,False,False,False
1406,1,5,1,1,False,False,False
9847,3,4,1,2,False,False,True
26996,1,5,1,1,False,False,False
12508,1,4,1,1,False,False,False
27207,1,5,1,2,False,False,False
26916,2,5,1,3,False,False,True
27005,1,5,1,1,False,True,False
29236,1,5,1,1,False,True,False
27061,1,5,1,1,False,False,False
1892,2,5,1,2,False,False,True
1151,1,5,1,2,False,False,False
1830,1,5,1,2,False,False,True
12260,3,4,1,2,False,False,True
12094,1,4,1,1,False,False,False
2010,2,5,1,2,False,False,False
29476,2,5,1,2,False,False,False
29664,2,5,1,1,False,False,False
1345,1,5,1,1,False,True,False
1315,5,5,1,1,False,False,False
12561,3,4,1,3,False,False,True
2015,1,5,1,1,False,False,False
1099,3,5,1,1,False,False,True
27043,1,5,1,1,False,False,False
9988,2,4,1,2,False,False,True
42344,1,1,1,1,True,False,False
42436,3,1,1,2,False,False,True
9895,2,4,1,3,False,False,True
2120,1,5,1,1,False,False,False
29252,1,5,1,1,False,False,False
10085,1,4,1,1,False,False,False
29447,4,5,1,2,False,False,True
26924,1,5,1,2,False,False,True
1737,2,5,1,1,False,False,False
27053,1,5,1,1,False,False,False
9696,1,4,1,1,False,False,False
4790,2,5,1,1,False,False,False
12143,2,4,1,1,False,False,False
29267,1,5,1,1,False,False,False
1693,1,5,1,1,False,False,False
12369,3,4,1,3,False,False,False
42249,1,1,1,1,True,False,False
1168,1,5,1,2,False,False,False
1195,2,5,1,1,False,False,False
29428,4,5,1,2,False,False,True
29564,4,5,1,2,False,False,True
12517,1,4,1,1,False,False,False
12172,1,4,1,1,False,False,False
27309,1,5,1,2,False,False,True
42232,1,1,1,1,True,False,False
42238,3,1,1,3,False,False,False
29691,1,5,1,1,False,False,False
42024,1,1,1,1,True,False,False
29221,5,5,1,3,False,True,False
27295,1,5,1,1,False,False,False
29502,3,5,1,2,False,False,True
12364,1,4,1,1,False,False,False
26913,2,5,1,2,False,False,False
1234,3,5,1,1,False,True,False
1287,2,5,1,2,False,False,False
9881,3,4,1,3,False,False,True
29359,1,5,1,1,False,True,False
1061,1,5,1,1,False,False,False
10148,1,4,1,1,False,False,False
12574,2,4,1,1,False,False,False
27294,1,5,1,2,False,False,True
29348,2,5,1,2,False,False,False
9703,1,4,1,1,False,False,False
42012,1,1,1,1,True,False,False
12124,3,4,1,2,False,False,True
1237,1,5,1,1,False,False,False
12562,1,4,1,1,False,False,False
1771,1,5,1,1,False,True,False
1037,2,5,1,2,False,False,True
29616,3,5,1,2,False,False,True
2110,3,5,1,2,False,False,True
9715,1,4,1,1,False,False,False
1360,4,5,1,2,False,True,False
42500,1,1,1,1,True,False,False
29661,1,5,1,1,False,False,False
41999,1,1,1,1,True,False,False
27036,2,5,1,2,False,True,False
1294,2,5,1,1,False,True,False
27089,2,5,1,1,False,False,True
1182,1,5,1,1,False,True,False
29676,4,5,1,3,False,False,True
29656,1,5,1,1,False,True,False
29565,3,5,1,3,False,False,False
42485,1,1,1,1,False,True,False
27233,1,5,1,1,False,False,False
12174,2,4,1,1,False,False,True
12189,2,4,1,2,False,False,False
27039,1,5,1,2,False,False,False
26993,1,5,1,2,False,False,True
1428,1,5,1,1,False,False,False
26965,1,5,1,1,False,False,False
12115,2,4,1,1,False,False,True
26990,1,5,1,1,False,False,False
26865,1,5,1,1,False,False,False
26977,3,5,1,2,False,False,True
42477,1,1,1,1,False,True,False
42471,1,1,1,1,True,False,False
27024,1,5,1,1,False,False,False
29435,1,5,1,1,False,False,False
26896,1,5,1,1,False,False,False
9923,3,4,1,3,False,False,False
1031,1,5,1,1,False,True,False
1883,1,5,1,1,False,False,False
42092,2,1,1,1,False,False,False
12500,1,4,1,1,False,False,False
1835,1,5,1,1,False,False,False
26986,2,5,1,1,False,False,False
1122,2,5,1,1,False,False,True
1186,1,5,1,1,False,False,False
1960,1,5,1,1,False,False,False
29510,4,5,1,2,False,True,False
10126,1,4,1,1,False,False,False
9894,2,4,1,1,False,False,True
10057,1,4,1,1,False,False,False
27125,3,5,1,2,False,False,True
27347,1,5,1,1,False,False,False
26930,1,5,1,1,False,False,False
42254,3,1,1,2,False,False,False
1786,4,5,1,4,False,False,False
42208,4,1,1,3,False,False,True
12184,5,4,1,2,False,True,False
1750,1,5,1,1,False,False,False
1368,2,5,1,1,False,False,True
27256,1,5,1,1,False,True,False
1322,1,5,1,1,False,False,False
2056,1,5,1,1,False,False,False
12091,1,4,1,1,False,False,False
27320,1,5,1,1,False,False,False
1105,1,5,1,1,False,False,False
42356,2,1,1,2,False,False,False
1292,1,5,1,1,False,False,False
42318,1,1,1,1,True,False,False
1738,1,5,1,1,False,False,False
26867,2,5,1,2,False,False,False
27001,1,5,1,1,False,False,False
12522,2,4,1,2,False,False,False
27006,1,5,1,1,False,True,False
12255,1,4,1,2,False,False,True
2012,2,5,1,2,False,False,True
1878,3,5,1,2,False,False,True
29660,1,5,1,1,False,False,False
12222,2,4,1,2,False,False,True
27157,1,5,1,1,False,False,False
29642,1,5,1,1,False,False,False
42202,1,1,1,2,False,False,False
27307,1,5,1,1,False,False,False
12377,1,4,1,2,False,False,False
9822,1,4,1,1,False,True,False
29632,1,5,1,1,False,True,False
9683,3,4,1,2,False,False,True
42452,1,1,1,1,True,False,False
9937,1,4,1,1,False,False,False
27084,1,5,1,1,False,False,False
10112,1,4,1,1,False,False,False
29523,1,5,1,1,False,False,False
1845,1,5,1,1,False,False,False
12346,1,4,1,1,False,False,False
3009,1,5,1,1,False,False,False
42192,1,1,1,1,True,False,False
29531,3,5,1,2,False,False,True
29351,3,5,1,2,False,False,True
29462,3,5,1,2,False,False,True
12083,3,4,1,2,False,False,True
1016,2,5,1,1,False,False,True
29585,1,5,1,1,False,False,False
1473,1,5,1,1,False,False,False
1910,1,5,1,1,False,True,False
12230,4,4,1,3,False,False,False
10134,1,4,1,2,False,False,True
26962,1,5,1,1,False,False,False
26922,2,5,1,2,False,False,False
12470,2,4,1,2,False,False,True
26921,2,5,1,1,False,False,True
12078,3,4,1,1,False,False,False
29418,1,5,1,1,False,True,False
26915,1,5,1,1,False,False,False
42325,1,1,1,1,True,False,False
27181,1,5,1,1,False,False,False
12391,1,4,1,1,False,False,False
12465,4,4,1,3,False,False,True
1945,5,5,1,3,False,False,True
1201,1,5,1,1,False,False,False
1651,1,5,1,1,False,False,False
29526,2,5,1,2,False,False,False
1350,1,5,1,1,False,False,False
10164,1,4,1,1,False,False,False
1844,1,5,1,1,False,False,False
9826,1,4,1,2,False,False,True
1429,1,5,1,1,False,False,False
29522,3,5,1,2,False,False,True
12161,2,4,1,1,False,False,True
9690,1,4,1,1,False,False,False
42396,1,1,1,1,True,False,False
12445,2,4,1,2,False,False,False
29639,1,5,1,1,False,True,False
12514,1,4,1,1,False,False,False
42349,1,1,1,1,True,False,False
27065,2,5,1,1,False,False,True
10030,2,4,1,2,False,False,False
1028,1,5,1,1,False,False,False
9821,1,4,1,1,False,False,False
41997,1,1,1,2,False,False,True
2029,1,5,1,1,False,False,False
1762,1,5,1,1,False,True,False
2133,1,5,1,1,False,False,False
26874,1,5,1,1,False,False,False
10139,1,4,1,1,False,False,False
10055,1,4,1,1,False,False,False
27344,1,5,1,2,False,False,False
42263,1,1,1,1,True,False,False
1241,1,5,1,1,False,False,False
1246,2,5,1,1,False,False,True
29416,3,5,1,2,False,False,True
29315,1,5,1,1,False,True,False
12307,1,4,1,1,False,False,False
1426,2,5,1,1,False,False,True
12372,3,4,1,3,False,False,False
1344,1,5,1,1,False,False,False
12530,2,4,1,3,False,False,True
27239,1,5,1,1,False,False,False
2046,1,5,1,2,False,False,False
27214,1,5,1,1,False,False,False
9734,1,4,1,1,False,False,False
42283,1,1,1,2,False,False,False
29685,1,5,1,1,False,False,False
12131,2,4,1,1,False,False,True
27236,1,5,1,2,False,False,True
12264,1,4,1,1,False,False,False
27277,1,5,1,1,False,True,False
42357,1,1,1,1,True,False,False
12349,2,4,1,1,False,True,False
1733,1,5,1,1,False,False,False
42316,1,1,1,1,True,False,False
12402,1,4,1,2,False,False,False
42395,1,1,1,2,False,False,True
42191,1,1,1,1,True,False,False
12474,1,4,1,1,False,True,False
27095,1,5,1,1,False,True,False
26879,2,5,1,2,False,False,False
1171,1,5,1,1,False,True,False
9765,1,4,1,2,False,False,False
1048,1,5,1,1,False,False,False
42346,1,1,1,2,False,False,False
29690,2,5,1,1,False,False,True
1359,1,5,1,1,False,False,False
12086,3,4,1,2,False,False,True
12105,4,4,1,3,False,False,True
42047,2,1,1,1,False,False,True
42119,1,1,1,2,False,False,False
1480,1,5,1,1,False,False,False
29227,1,5,1,1,False,False,False
27188,1,5,1,1,False,False,False
42432,1,1,1,1,True,False,False
9896,2,4,1,2,False,False,True
2098,1,5,1,1,False,False,False
12527,1,4,1,1,False,False,False
29608,3,5,1,2,False,False,True
2095,2,5,1,2,False,True,False
12554,1,4,1,1,False,False,False
10091,1,4,1,1,False,False,False
10142,1,4,1,1,False,False,False
26891,4,5,1,3,False,False,True
12477,3,4,1,2,False,False,True
42385,3,1,1,2,False,False,True
12553,1,4,1,1,False,False,False
27230,3,5,1,2,False,False,True
26978,2,5,1,2,False,True,False
29687,1,5,1,1,False,False,False
2092,1,5,1,1,False,True,False
27350,1,5,1,1,False,False,False
42137,3,1,1,2,False,False,True
1380,1,5,1,1,False,False,False
27248,1,5,1,1,False,False,False
1136,1,5,1,1,False,True,False
12374,1,4,1,1,False,False,False
1995,2,5,1,1,False,False,False
9720,1,4,1,1,False,False,False
9679,1,4,1,1,False,False,False
27108,1,5,1,1,False,True,False
10052,1,4,1,1,False,False,False
29542,1,5,1,1,False,False,False
29422,1,5,1,2,False,False,False
26853,2,5,1,2,False,False,False
12358,1,4,1,1,False,False,False
42210,1,1,1,1,False,True,False
12406,3,4,1,2,False,False,True
1675,2,5,1,1,False,False,False
29495,2,5,1,1,False,False,True
27182,2,5,1,2,False,True,False
27333,1,5,1,1,False,False,False
1967,1,5,1,2,False,False,False
10043,1,4,1,1,False,False,False
9868,3,4,1,2,False,False,True
10094,3,4,1,2,False,False,True
1386,1,5,1,1,False,False,False
1018,1,5,1,1,False,False,False
12188,2,4,1,1,False,False,False
42046,2,1,1,1,False,False,False
29620,2,5,1,2,False,False,False
12256,1,4,1,2,False,False,True
12118,2,4,1,2,False,False,True
29319,3,5,1,2,False,False,True
42005,1,1,1,1,True,False,False
1955,2,5,1,2,False,False,False
12088,3,4,1,2,False,False,True
29276,1,5,1,1,False,False,False
42000,1,1,1,1,True,False,False
12499,2,4,1,2,False,False,False
12152,2,4,1,1,False,False,False
29611,2,5,1,2,False,False,True
29374,1,5,1,1,False,True,False
10093,1,4,1,2,False,False,True
12442,1,4,1,1,False,False,False
1040,1,5,1,1,False,False,False
10020,2,4,1,1,False,False,True
26987,1,5,1,1,False,False,False
29518,1,5,1,1,False,False,False
42187,1,1,1,1,True,False,False
29605,1,5,1,2,False,False,True
27187,2,5,1,2,False,False,False
42081,1,1,1,1,True,False,False
29445,1,5,1,1,False,False,False
27069,1,5,1,1,False,False,False
1691,1,5,1,1,False,False,False
29475,3,5,1,2,False,False,True
1135,2,5,1,1,False,False,False
27004,1,5,1,1,False,False,False
1962,1,5,1,1,False,True,False
42297,1,1,1,1,True,False,False
42073,1,1,1,1,True,False,False
2128,1,5,1,2,False,False,False
9798,1,4,1,1,False,False,False
29424,1,5,1,2,False,False,True
1474,1,5,1,1,False,False,False
42384,1,1,1,1,True,False,False
42294,1,1,1,2,False,False,False
1023,1,5,1,1,False,True,False
12170,2,4,1,1,False,False,False
12231,3,4,1,2,False,False,True
29234,2,5,1,2,False,True,False
42143,1,1,1,1,True,False,False
1972,3,5,1,3,False,True,False
9791,4,4,1,3,False,False,False
1754,1,5,1,1,False,True,False
1064,1,5,1,1,False,False,False
27096,1,5,1,1,False,False,False
12313,2,4,1,2,False,False,True
42345,2,1,1,1,False,False,True
29347,1,5,1,1,False,False,False
9687,2,4,1,2,False,False,False
1043,2,5,1,1,False,False,False
29285,1,5,1,1,False,False,False
1432,1,5,1,1,False,False,False
29235,3,5,1,2,False,False,True
42342,3,1,1,2,False,False,False
26884,1,5,1,1,False,False,False
9989,2,4,1,2,False,False,True
29675,2,5,1,2,False,False,False
26923,2,5,1,1,False,False,True
10026,2,4,1,2,False,False,True
9691,2,4,1,2,False,False,False
12556,1,4,1,2,False,False,False
29519,1,5,1,2,False,False,False
42479,1,1,1,1,True,False,False
1815,1,5,1,1,False,False,False
1700,1,5,1,1,False,True,False
26933,3,5,1,3,False,False,False
27120,3,5,1,2,False,False,True
12236,3,4,1,3,False,False,False
12436,2,4,1,2,False,False,False
26957,1,5,1,1,False,False,False
42185,1,1,1,1,True,False,False
27179,3,5,1,2,False,False,True
1665,1,5,1,1,False,False,False
1218,2,5,1,2,False,False,True
1096,2,5,1,2,False,True,False
27185,1,5,1,1,False,False,False
42292,1,1,1,1,True,False,False
1898,1,5,1,1,False,False,False
1215,3,5,1,2,False,False,True
1987,1,5,1,1,False,False,False
12233,1,4,1,2,False,False,True
42424,1,1,1,1,True,False,False
1006,1,5,1,1,False,False,False
42200,1,1,1,2,False,False,True
27210,1,5,1,2,False,False,False
1760,1,5,1,1,False,False,False
1854,2,5,1,2,False,False,False
1848,2,5,1,1,False,False,True
12443,1,4,1,1,False,True,False
9686,2,4,1,2,False,False,False
12106,1,4,1,1,False,False,False
1836,2,5,1,1,False,False,True
1741,1,5,1,1,False,False,False
10073,1,4,1,1,False,False,False
10159,3,4,1,2,False,False,True
12277,1,4,1,1,False,False,False
29258,1,5,1,1,False,False,False
29286,2,5,1,1,False,False,True
42278,2,1,1,2,False,True,False
12191,2,4,1,1,False,False,True
29615,3,5,1,3,False,False,True
29396,1,5,1,1,False,False,False
9759,2,4,1,2,False,False,False
27251,1,5,1,1,False,False,False
26927,1,5,1,1,False,False,False
42362,1,1,1,1,True,False,False
29673,1,5,1,1,False,True,False
12199,1,4,1,1,False,True,False
12196,1,4,1,1,False,False,False
42148,1,1,1,1,True,False,False
26907,1,5,1,1,False,False,False
27138,1,5,1,1,False,False,False
26902,1,5,1,1,False,False,False
29370,3,5,1,2,False,False,True
42084,1,1,1,1,True,False,False
29458,4,5,1,2,False,True,False
12125,2,4,1,2,False,False,False
12244,1,4,1,1,False,False,False
1077,1,5,1,1,False,True,False
9919,3,4,1,2,False,False,True
12306,1,4,1,1,False,True,False
1364,1,5,1,1,False,False,False
27304,1,5,1,1,False,False,False
1697,2,5,1,1,False,False,False
26950,1,5,1,1,False,True,False
1907,2,5,1,1,False,False,False
42224,1,1,1,1,False,True,False
2053,1,5,1,1,False,False,False
42288,1,1,1,1,True,False,False
1791,2,5,1,2,False,False,False
42370,3,1,1,2,False,False,True
29702,1,5,1,1,False,False,False
1343,2,5,1,1,False,False,False
29367,2,5,1,2,False,False,True
2141,1,5,1,1,False,False,False
1275,1,5,1,1,False,False,False
42301,1,1,1,1,True,False,False
26882,1,5,1,1,False,False,False
1034,1,5,1,2,False,False,False
12155,2,4,1,2,False,False,False
1338,2,5,1,2,False,False,False
27255,3,5,1,2,False,False,True
2069,2,5,1,2,False,False,True
10088,1,4,1,1,False,False,False
29362,3,5,1,2,False,False,True
10156,1,4,1,1,False,True,False
1112,1,5,1,1,False,False,False
2112,1,5,1,2,False,False,True
1207,1,5,1,1,False,False,False
2105,1,5,1,1,False,True,False
42014,1,1,1,1,True,False,False
1686,1,5,1,1,False,False,False
29291,1,5,1,1,False,False,False
12332,1,4,1,2,False,False,False
29299,1,5,1,2,False,False,True
9888,2,4,1,2,False,True,False
42448,1,1,1,1,True,False,False
27016,2,5,1,2,False,False,True
9775,3,4,1,2,False,False,True
1850,1,5,1,1,False,False,False
29680,1,5,1,1,False,True,False
29619,1,5,1,1,False,True,False
1800,2,5,1,2,False,False,True
29377,1,5,1,1,False,False,False
12185,3,4,1,2,False,False,True
26968,1,5,1,1,False,False,False
27330,3,5,1,2,False,False,True
12092,3,4,1,2,False,False,True
27208,1,5,1,2,False,False,True
1812,2,5,1,2,False,False,False
1706,1,5,1,1,False,True,False
1837,1,5,1,1,False,False,False
41998,1,1,1,1,False,True,False
29490,1,5,1,1,False,False,False
2039,3,5,1,2,False,False,True
1230,3,5,1,2,False,False,True
29403,1,5,1,1,False,False,False
42211,1,1,1,1,True,False,False
9992,1,4,1,1,False,False,False
1162,1,5,1,1,False,False,False
26952,1,5,1,1,False,False,False
26925,2,5,1,2,False,True,False
12253,2,4,1,2,False,False,True
29506,1,5,1,1,False,True,False
1855,1,5,1,1,False,True,False
42358,1,1,1,1,True,False,False
9795,1,4,1,1,False,False,False
1777,2,5,1,1,False,False,True
27153,1,5,1,1,False,False,False
42064,1,1,1,1,True,False,False
42275,1,1,1,1,True,False,False
12282,1,4,1,1,False,False,False
42300,1,1,1,1,False,True,False
42236,2,1,1,2,False,False,False
2016,1,5,1,1,False,False,False
12320,1,4,1,1,False,False,False
2142,1,5,1,1,False,False,False
29441,3,5,1,3,False,True,False
1722,1,5,1,1,False,False,False
9935,1,4,1,1,False,False,False
12101,1,4,1,1,False,False,False
29586,2,5,1,1,False,False,False
12387,1,4,1,1,False,False,False
29507,1,5,1,1,False,False,False
12102,3,4,1,2,False,False,True
12237,2,4,1,2,False,False,False
29468,1,5,1,2,False,False,True
42256,1,1,1,1,True,False,False
42341,1,1,1,1,True,False,False
12468,2,4,1,1,False,False,False
12464,3,4,1,2,False,False,True
12384,1,4,1,1,False,False,False
1748,2,5,1,2,False,False,True
1861,3,5,1,2,False,False,True
29414,1,5,1,1,False,False,False
26863,1,5,1,1,False,False,False
26881,1,5,1,1,False,False,False
9766,1,4,1,1,False,True,False
9719,1,4,1,1,False,False,False
42365,1,1,1,2,False,False,False
42174,3,1,1,2,False,False,True
42150,2,1,1,2,False,False,False
42381,3,1,1,2,False,False,True
42094,1,1,1,1,True,False,False
42311,1,1,1,1,True,False,False
2119,2,5,1,1,False,False,True
27242,1,5,1,1,False,False,False
1758,1,5,1,1,False,False,False
10147,1,4,1,1,False,False,False
29279,1,5,1,1,False,False,False
42253,1,1,1,1,True,False,False
42002,1,1,1,2,False,False,True
12547,1,4,1,1,False,False,False
42461,1,1,1,1,True,False,False
1392,1,5,1,1,False,False,False
9773,3,4,1,2,False,False,True
42287,3,1,1,2,False,False,True
27209,2,5,1,2,False,False,True
1709,1,5,1,2,False,False,False
12504,1,4,1,1,False,False,False
1019,2,5,1,2,False,False,True
1070,2,5,1,1,False,False,True
12458,1,4,1,1,False,False,False
42361,1,1,1,2,False,False,True
27017,1,5,1,1,False,False,False
9733,1,4,1,2,False,False,False
42133,1,1,1,1,True,False,False
5002,1,4,1,2,False,False,False
1689,3,5,1,2,False,False,True
1688,3,5,1,2,False,False,True
10069,1,4,1,1,False,False,False
29672,1,5,1,1,False,True,False
1901,3,5,1,2,False,False,True
10090,1,4,1,1,False,False,False
29509,1,5,1,1,False,False,False
1683,1,5,1,1,False,False,False
9779,2,4,1,2,False,False,False
26931,1,5,1,1,False,False,False
26914,1,5,1,1,False,False,False
29295,1,5,1,1,False,False,False
12304,1,4,1,1,False,False,False
1154,1,5,1,1,False,False,False
1060,1,5,1,1,False,False,False
1126,4,5,1,1,False,True,False
42405,1,1,1,2,False,False,True
29322,3,5,1,1,False,True,False
12471,3,4,1,3,False,True,False
29443,1,5,1,1,False,False,False
26889,1,5,1,1,False,False,False
10099,1,4,1,1,False,True,False
10160,2,4,1,1,False,False,False
27201,1,5,1,1,False,False,False
9744,2,4,1,2,False,False,True
42329,1,1,1,1,True,False,False
1896,2,5,1,2,False,True,False
42031,1,1,1,2,False,False,True
9728,1,4,1,2,False,False,True
42387,4,1,1,3,False,True,False
42039,1,1,1,1,True,False,False
42004,1,1,1,1,True,False,False
29266,1,5,1,1,False,False,False
27034,1,5,1,1,False,False,False
1057,4,5,1,2,False,True,False
1823,3,5,1,2,False,False,True
10080,1,4,1,1,False,False,False
27098,1,5,1,1,False,True,False
42077,1,1,1,1,True,False,False
12112,2,4,1,1,False,False,False
29489,1,5,1,1,False,False,False
9940,1,4,1,1,False,False,False
26905,1,5,1,1,False,False,False
12168,1,4,1,1,False,False,False
12552,1,4,1,1,False,False,False
27031,1,5,1,1,False,True,False
9999,1,4,1,1,False,False,False
12475,2,4,1,2,False,False,True
9951,3,4,1,3,False,True,False
1472,1,5,1,1,False,False,False
12214,2,4,1,1,False,False,True
1366,1,5,1,1,False,False,False
2003,1,5,1,1,False,False,False
29357,1,5,1,1,False,False,False
29223,2,5,1,2,False,True,False
42212,1,1,1,1,True,False,False
2093,3,5,1,2,False,False,True
10011,2,4,1,2,False,False,False
9837,1,4,1,1,False,False,False
29607,1,5,1,1,False,False,False
1694,2,5,1,2,False,False,False
29644,2,5,1,2,False,False,False
42166,1,1,1,1,True,False,False
26938,2,5,1,1,False,False,True
1742,2,5,1,1,False,False,False
10155,2,4,1,1,False,False,True
9780,2,4,1,1,False,True,False
12275,2,4,1,2,False,False,True
1147,1,5,1,1,False,False,False
10163,1,4,1,1,False,False,False
1420,2,5,1,2,False,False,True
1049,2,5,1,2,False,False,False
9796,1,4,1,1,False,False,False
9787,4,4,1,2,False,True,False
1440,2,5,1,2,False,False,False
42390,1,1,1,1,True,False,False
12427,1,4,1,1,False,False,False
42110,3,1,1,2,False,False,True
29577,3,5,1,2,False,False,True
10049,1,4,1,1,False,False,False
1729,1,5,1,1,False,False,False
27064,1,5,1,1,False,False,False
42413,1,1,1,2,False,False,False
1252,2,5,1,2,False,False,False
27206,2,5,1,1,False,False,True
12273,1,4,1,1,False,False,False
2101,1,5,1,1,False,False,False
26911,1,5,1,1,False,False,False
42407,1,1,1,1,True,False,False
42438,2,1,1,2,False,True,False
42213,2,1,1,2,False,False,False
1890,1,5,1,1,False,False,False
12542,2,4,1,1,False,False,True
10001,1,4,1,1,False,True,False
9757,1,4,1,1,False,False,False
12166,1,4,1,1,False,False,False
29262,1,5,1,1,False,False,False
27142,3,5,1,2,False,False,True
12302,1,4,1,1,False,False,False
1963,1,5,1,1,False,False,False
1772,2,5,1,2,False,False,False
12220,1,4,1,1,False,False,False
29392,1,5,1,1,False,False,False
2048,1,5,1,1,False,True,False
2074,1,5,1,1,False,False,False
9897,2,4,1,2,False,True,False
1445,1,5,1,1,False,False,False
42443,1,1,1,1,True,False,False
27354,1,5,1,2,False,False,False
29301,1,5,1,1,False,False,False
26969,3,5,1,2,False,False,True
27282,3,5,1,2,False,False,True
29438,1,5,1,1,False,False,False
29464,2,5,1,2,False,False,True
1439,1,5,1,1,False,False,False
42125,1,1,1,1,True,False,False
27116,2,5,1,2,False,True,False
1336,1,5,1,2,False,False,True
1717,1,5,1,2,False,False,False
997,2,5,1,2,False,False,False
12360,1,4,1,1,False,False,False
27049,1,5,1,1,False,False,False
27175,1,5,1,1,False,False,False
1702,1,5,1,1,False,True,False
10127,1,4,1,1,False,False,False
9852,3,4,1,2,False,False,True
26903,1,5,1,1,False,False,False
27078,1,5,1,2,False,False,False
26934,1,5,1,2,False,False,True
27231,3,5,1,2,False,False,True
1066,1,5,1,1,False,True,False
42446,1,1,1,1,True,False,False
9758,1,4,1,1,False,False,False
1341,1,5,1,1,False,True,False
1989,2,5,1,1,False,False,False
9732,2,4,1,2,False,False,False
29334,1,5,1,1,False,False,False
42469,2,1,1,2,False,True,False
1163,1,5,1,1,False,True,False
29379,3,5,1,2,False,True,False
1926,1,5,1,1,False,False,False
26868,1,5,1,1,False,False,False
27200,1,5,1,1,False,False,False
2079,3,5,1,3,False,False,False
9929,1,4,1,1,False,False,False
27085,1,5,1,2,False,False,True
26973,1,5,1,1,False,True,False
29264,1,5,1,1,False,False,False
2145,1,5,1,1,False,False,False
1129,1,5,1,2,False,False,True
1701,1,5,1,1,False,False,False
42006,4,1,1,2,False,False,True
29638,2,5,1,1,False,True,False
1990,1,5,1,1,False,False,False
