sent-id,num_statements
12568,1
26870,1
9939,1
1083,1
1068,1
41994,1
42258,1
9844,1
12512,1
27044,2
27283,1
1062,1
1761,3
29269,1
1775,2
29654,1
42482,2
10097,2
1664,2
12258,2
1964,2
2065,1
27253,1
2130,1
1413,1
9738,1
12071,1
9756,1
2123,2
2038,1
27287,1
27178,2
12167,1
12347,2
29242,1
29298,1
1649,1
9817,3
1732,1
9716,1
9997,2
12095,1
12315,2
42206,1
1356,1
12505,1
9860,2
1894,1
29398,1
42203,1
1041,1
44334,1
12409,2
27165,1
42190,2
12545,1
12459,1
10059,1
42181,3
10089,1
5064,2
9794,1
42245,2
9848,2
12405,2
12153,1
42433,1
12473,1
9753,1
9980,1
1149,1
12483,1
1424,1
26979,1
12272,1
1314,2
29505,1
1838,2
9810,1
12238,2
42246,1
12400,1
1390,1
1682,1
27152,1
10062,1
29483,1
12414,2
29467,1
29287,1
27315,2
9793,4
1347,1
2090,2
2064,2
12136,1
1976,1
42317,1
1278,1
1846,1
42135,1
27271,1
41995,1
29668,2
42080,1
12243,2
12466,4
26910,2
27051,1
1101,1
12366,2
1863,1
29410,1
26949,1
29239,2
12497,2
1274,1
29297,1
27329,1
12425,1
13118,1
1434,1
9917,2
42129,1
12460,1
9878,1
29695,1
29641,1
42408,2
1485,3
9851,1
12318,2
2071,2
9677,2
42363,1
1797,1
42072,1
12375,2
1467,1
42492,1
29697,3
1774,2
1394,1
1840,1
27111,1
2086,1
29375,2
9811,1
1862,1
12263,1
12513,1
27045,1
29499,1
1677,1
1899,1
2109,1
12385,1
12368,2
42088,1
27284,2
1948,2
29670,1
9743,1
1957,1
42009,2
12417,1
26897,1
42435,1
12367,1
42013,2
10118,1
12228,2
1864,2
1423,1
9893,1
1958,1
12283,2
1852,2
42493,1
9770,2
9898,1
2023,1
12456,3
12317,1
9820,1
12421,2
27298,1
9825,1
12378,1
1680,1
26861,1
2131,2
10014,1
42120,1
27224,2
42410,2
1296,1
27339,1
2009,1
12567,1
9749,1
27218,1
1289,1
2027,2
29540,1
9776,1
27092,1
12558,1
42029,3
42168,2
29465,1
29272,1
27010,1
12090,1
40,2
29514,1
9867,2
27002,2
9875,3
1996,1
42423,1
29498,1
12212,2
1811,2
12130,1
29558,1
12371,3
12151,1
29515,2
29229,1
42319,2
42404,1
1025,4
1375,2
1111,1
42476,2
12571,1
29300,1
2024,1
29439,1
1470,2
12217,1
42284,2
42069,1
1363,2
2102,1
29636,1
29617,1
1979,2
27340,1
42266,1
2020,2
1932,3
9922,1
42037,1
42096,2
42136,1
12344,1
12386,1
27235,1
42130,1
42324,2
9970,2
12232,1
1699,2
27076,1
9990,1
42158,1
29492,1
1351,1
42115,1
42126,1
27073,2
9831,2
42145,1
1245,1
9915,3
29567,1
1035,1
26860,1
12162,1
9969,2
9984,2
1865,2
29575,4
1759,1
42252,1
1988,2
1739,2
42233,2
27273,1
1730,1
1880,1
9675,2
12207,2
27158,1
29381,1
1353,1
29692,2
29226,1
42343,1
9804,1
9944,1
26984,1
1787,4
1841,3
1468,1
1983,1
1204,1
12476,1
1378,1
2077,1
42480,1
29666,1
42165,2
26904,1
27346,3
29444,1
29623,2
1046,1
10124,1
1652,2
42364,2
9975,3
27128,2
9866,2
29699,2
10119,1
1150,1
27123,4
9829,3
42376,2
42149,1
42059,1
1770,3
27060,1
26932,3
12138,1
26998,1
29397,1
42437,1
27324,1
5067,1
12469,1
42003,1
9707,2
1856,1
29532,2
29480,2
1869,2
12493,2
27290,1
9669,1
9763,2
12438,1
42116,1
1000,1
9680,3
29401,1
29581,3
27260,2
1086,1
1828,1
42355,1
12353,2
12210,3
42219,1
12430,1
27054,2
29289,2
1408,1
9890,1
29682,1
5040,2
29426,2
1678,2
42444,1
26906,1
1026,1
1736,1
10109,1
12434,2
1484,2
26997,2
1217,2
12301,1
26888,1
27132,1
1137,1
26901,1
10151,2
42454,2
2104,1
27289,1
1080,2
29365,1
42082,1
29681,2
1778,2
27156,1
29618,2
9676,2
26999,2
12219,1
10113,1
27003,1
29579,2
29437,1
1916,2
10096,1
27099,1
29570,1
12482,1
42441,1
29573,1
1049,2
26909,2
42098,1
9945,1
12216,1
27041,1
1661,2
9903,2
2153,1
1393,1
42086,2
12403,1
26857,2
42282,1
29409,1
1453,1
42393,1
10032,2
1313,2
42360,1
1185,2
29220,2
12323,3
2127,2
12490,3
26944,2
12352,1
1433,1
12431,1
996,1
42302,2
2066,2
12312,1
1872,2
27203,1
1295,2
42041,1
42380,2
29249,2
29283,1
1449,2
1272,1
1121,1
27118,1
1466,1
1335,2
27021,2
1361,2
2013,2
27114,1
1139,1
1654,1
1197,1
42043,1
9993,3
12096,1
29606,1
12342,2
42353,1
29325,1
27014,2
12213,1
42459,2
27261,1
10128,1
2138,2
10034,1
1113,1
12560,4
27280,2
42474,2
12134,1
1076,2
12494,3
990,1
42401,1
12159,1
10110,2
2106,5
1492,3
1984,1
1486,1
1373,1
12407,1
12534,1
1013,2
42488,1
42439,1
9788,2
42100,1
12291,1
29323,1
26975,2
1383,1
12319,2
42368,2
27127,2
29318,1
1039,1
42468,4
1914,1
1069,1
1283,1
12314,1
29545,1
1118,1
1673,2
1110,2
2129,1
1012,1
12348,2
12573,1
1866,1
26859,3
42215,1
26988,1
2114,2
27162,2
1370,1
2081,2
1153,1
42501,1
2042,3
12205,3
26981,1
12549,1
2061,2
26858,1
12079,1
1909,1
27308,1
42058,1
1716,1
9853,3
1372,2
10082,1
27177,2
27291,2
12415,2
27160,2
9863,2
29511,1
2107,2
29352,3
29610,2
998,2
29613,3
29463,2
2000,1
12308,1
9887,1
1679,1
1109,2
12395,1
2070,2
1821,3
1231,2
12440,2
12149,1
27164,1
1944,1
29312,1
9712,1
42328,1
12274,1
12521,2
27202,1
42498,2
1704,1
29364,1
1271,2
26917,1
999,1
42093,1
27301,1
2121,3
26956,1
2152,2
27183,1
29574,1
1005,2
29337,3
12370,3
9985,2
29566,1
27272,2
27305,2
1847,1
10115,1
1887,2
29404,1
29588,1
12226,3
1482,2
12235,2
29484,2
12382,1
1826,1
12388,1
1870,1
29634,1
1398,2
2139,3
27042,1
42445,1
12204,4
1475,3
9941,2
9938,4
42296,1
1711,1
42250,3
29512,1
26890,1
29321,3
26918,1
12546,1
1740,2
1405,1
27215,2
1766,1
1867,1
42022,1
9828,2
12182,1
26885,2
1414,1
12419,1
1782,1
29265,2
9789,3
29256,1
29406,1
26985,1
12103,1
12509,2
1857,1
1992,2
2094,2
42085,1
27068,1
1937,1
1239,1
42322,1
12173,1
27275,2
2113,1
1789,4
29538,1
27292,2
12221,2
1491,1
27299,2
1783,1
10108,1
12146,1
27110,1
9998,2
1494,1
9725,1
42054,1
29520,1
10004,2
29304,1
2115,1
42146,1
10008,1
1184,3
42040,1
42147,2
1222,1
1397,1
10048,3
10041,1
27011,1
2044,2
27029,1
42188,2
9815,2
9678,4
1973,3
29543,1
12410,1
12287,1
42075,1
29693,2
26966,1
12351,1
42157,1
42340,1
29485,1
9672,1
3010,1
1389,2
42152,2
29614,1
42304,1
27081,1
42281,1
29624,1
29432,2
42487,2
1842,1
40092,1
2140,1
10075,2
42123,1
10046,3
42222,2
9740,3
9814,3
27007,1
9846,1
29658,1
42411,2
9843,1
12268,1
10024,4
12239,2
29628,1
29412,1
12496,3
12447,1
42347,1
1161,2
26954,1
1935,2
27266,2
1904,2
10031,2
12398,1
12422,2
12408,1
1888,3
12526,1
1290,1
42139,1
29421,2
29496,1
29431,1
42416,1
42394,1
1784,4
1994,1
27238,1
42406,1
9682,2
1831,1
42483,3
12165,1
9783,1
29604,1
1229,2
2099,1
29528,1
29551,1
29408,2
42307,1
29486,1
9726,3
9901,1
12137,3
12523,2
12178,1
10133,3
12211,1
27326,2
27259,2
42323,1
1668,1
27212,2
29340,1
26899,1
1172,2
12489,4
12141,1
12288,1
10074,1
9973,1
42251,1
9768,1
12383,1
10111,2
2147,2
9667,3
1436,4
42007,1
1674,1
9785,2
1954,2
27180,1
12262,1
42108,1
10022,2
12484,2
1978,2
1849,3
1280,1
27245,1
12104,1
29255,1
9966,2
29689,1
29696,2
12284,2
2155,1
12343,1
42431,2
9724,1
12515,2
1875,1
1444,1
27241,2
1090,1
1092,1
994,1
10084,2
1365,2
29274,1
12381,1
1902,1
12132,3
9920,1
1127,2
29284,2
9688,2
27254,1
29539,1
26873,1
1199,1
1205,1
12446,2
9685,2
29626,1
1997,1
2037,1
42083,2
1138,2
12148,1
27300,1
42068,1
1853,1
29240,1
29399,1
1189,1
27113,2
42180,1
12357,1
10023,2
10095,2
29251,1
29648,1
2034,2
12325,1
12461,1
29453,3
29402,1
27349,2
29589,1
2047,3
1243,1
1228,1
29631,1
9771,3
27225,2
27173,1
12510,1
10016,1
29530,1
42280,1
1670,1
1653,1
42473,2
12492,3
10060,1
12356,1
10066,3
12200,3
1858,2
29376,2
42312,1
27341,2
9891,2
1132,1
29382,2
1448,1
29508,1
29313,2
12265,1
42490,1
10145,2
29263,1
27018,2
42264,2
42262,1
42179,1
27087,2
2072,1
1755,1
1721,2
1015,2
12127,1
12297,1
27028,1
12187,1
42391,2
2045,3
29677,2
42032,1
10092,1
29308,2
27000,2
29343,1
42107,2
1807,1
1923,1
2021,1
9748,1
2143,1
29360,1
27101,1
9931,1
1194,1
27276,2
42167,1
27335,1
9693,1
27336,1
12452,1
1993,1
42176,2
27047,1
1156,1
991,2
42124,1
1206,2
12278,1
10117,1
29451,1
9764,2
42138,1
27258,1
10021,1
12396,1
29373,2
27067,1
29652,1
42427,1
12331,1
29683,1
2002,2
42071,1
27204,3
27317,2
27216,1
12147,2
12114,1
27240,2
29717,1
2126,1
1985,3
12293,1
29504,1
42273,2
12524,1
27027,1
9673,1
1801,2
42457,1
42193,2
12266,3
1329,1
10101,1
29621,1
12224,2
12380,1
1966,4
42242,2
1226,1
27172,1
29349,1
26967,2
29261,2
10054,1
42486,1
29369,2
26877,2
1940,2
1279,2
9754,2
29244,2
42127,1
1773,2
29635,1
9934,1
9910,1
12397,1
9741,3
12202,2
27321,3
12532,1
2117,1
1059,1
1687,3
1928,2
1478,1
42131,1
1860,1
12350,2
42277,1
26995,1
29521,1
27281,2
27288,1
1355,2
1193,1
12303,1
2022,1
12290,2
27222,2
27080,1
27133,1
1082,2
27130,1
29669,1
2018,1
42503,1
27022,3
27062,2
26900,1
9905,1
9797,1
29329,1
9818,2
1931,4
12218,1
29643,1
29273,1
29541,1
27079,1
1714,2
9965,3
1140,1
1718,1
27194,3
12495,2
12572,1
1312,1
1157,1
42001,1
1715,1
12345,1
9872,2
12276,1
1311,1
29517,2
26928,1
42221,1
42415,4
2111,1
12208,1
12110,2
29651,1
29440,2
42095,1
26936,1
1671,1
12503,1
12488,1
42234,1
12355,1
12336,2
9995,1
29243,1
29719,1
29407,2
2091,1
12432,1
1327,1
2087,1
26959,2
42402,1
2100,2
9874,1
9666,3
12171,1
29326,1
1281,2
42034,1
12330,3
29572,1
1918,1
27196,1
42367,1
27247,1
1033,1
29271,1
26880,1
1868,1
42132,1
27030,1
10019,1
12328,2
29247,1
1425,1
27147,1
29228,1
12487,1
48592,1
26939,1
12305,1
29659,3
1310,1
27137,1
9946,1
29501,4
12454,3
10144,1
9976,2
29417,2
12267,1
42267,1
1768,2
1391,2
42156,1
42142,1
29497,1
1020,2
12338,1
1131,2
1125,1
10138,2
1469,2
29338,2
10107,1
1947,1
12429,2
42114,1
27063,2
27145,1
12376,2
2060,1
1387,1
1094,1
9803,2
29316,1
10162,1
29457,1
12097,2
27249,1
1178,1
29637,3
42177,1
12439,2
1796,2
27115,1
42216,1
27082,1
12538,1
12404,1
42018,1
29456,2
12557,1
42182,2
42051,2
27126,1
2083,2
10061,3
10077,3
29430,2
10165,1
12393,2
1133,1
42465,2
29290,2
1100,2
27213,1
1749,2
1765,2
29544,3
10068,2
29627,1
27252,1
29513,1
1170,2
2019,1
1400,1
2067,2
29534,2
9735,1
27012,1
2084,2
1050,1
1236,1
27176,1
5049,2
42286,1
29662,1
1342,2
42225,1
1493,2
1044,2
42035,2
1460,1
1385,1
1703,2
42027,1
9664,1
12426,2
1348,1
9880,2
29425,1
10129,1
27026,2
2007,1
29306,2
9838,1
27070,1
29366,4
9674,4
10137,2
29246,1
26926,1
42257,1
29411,2
12116,2
12246,1
1056,1
12340,2
1319,1
1418,1
27332,3
29527,1
26946,1
10120,4
29358,1
10028,4
9704,4
2055,2
29446,2
42102,1
1377,1
42414,3
993,1
42248,1
27338,1
2136,2
29716,1
29237,1
29674,1
1244,1
12537,1
1897,1
9933,1
9925,1
12087,1
9906,1
50753,1
29720,1
29529,2
42235,1
42140,1
9991,1
12401,1
